#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1404   0.677938E+03  -0.614660E+02   0.145755E-05  -0.614660E+02   0.235483E+02  -0.244602E-06   0.145755E-05  -0.244602E-06   0.214317E-08
  1405   0.679650E+03  -0.616072E+02   0.146152E-05  -0.616072E+02   0.233631E+02  -0.242868E-06   0.146152E-05  -0.242868E-06   0.213931E-08
  1406   0.681263E+03  -0.617355E+02   0.146534E-05  -0.617355E+02   0.231776E+02  -0.241115E-06   0.146534E-05  -0.241115E-06   0.213546E-08
  1407   0.682850E+03  -0.618495E+02   0.146901E-05  -0.618495E+02   0.229903E+02  -0.239341E-06   0.146901E-05  -0.239341E-06   0.213162E-08
  1408   0.684634E+03  -0.619495E+02   0.147254E-05  -0.619495E+02   0.228012E+02  -0.237549E-06   0.147254E-05  -0.237549E-06   0.212778E-08
  1409   0.686242E+03  -0.620354E+02   0.147593E-05  -0.620354E+02   0.226119E+02  -0.235737E-06   0.147593E-05  -0.235737E-06   0.212395E-08
  1410   0.687970E+03  -0.621085E+02   0.147917E-05  -0.621085E+02   0.224209E+02  -0.233907E-06   0.147917E-05  -0.233907E-06   0.212013E-08
  1411   0.689671E+03  -0.621671E+02   0.148228E-05  -0.621671E+02   0.222289E+02  -0.232059E-06   0.148228E-05  -0.232059E-06   0.211632E-08
  1412   0.691342E+03  -0.622118E+02   0.148524E-05  -0.622118E+02   0.220369E+02  -0.230192E-06   0.148524E-05  -0.230192E-06   0.211251E-08
  1413   0.692909E+03  -0.622429E+02   0.148807E-05  -0.622429E+02   0.218439E+02  -0.228308E-06   0.148807E-05  -0.228308E-06   0.210871E-08
  1414   0.694595E+03  -0.622598E+02   0.149077E-05  -0.622598E+02   0.216502E+02  -0.226406E-06   0.149077E-05  -0.226406E-06   0.210492E-08
  1415   0.696249E+03  -0.622635E+02   0.149333E-05  -0.622635E+02   0.214556E+02  -0.224488E-06   0.149333E-05  -0.224488E-06   0.210114E-08
  1416   0.697947E+03  -0.622539E+02   0.149576E-05  -0.622539E+02   0.212610E+02  -0.222552E-06   0.149576E-05  -0.222552E-06   0.209736E-08
  1417   0.699537E+03  -0.622316E+02   0.149806E-05  -0.622316E+02   0.210649E+02  -0.220601E-06   0.149806E-05  -0.220601E-06   0.209359E-08
  1418   0.701169E+03  -0.621941E+02   0.150024E-05  -0.621941E+02   0.208688E+02  -0.218633E-06   0.150024E-05  -0.218633E-06   0.208983E-08
  1419   0.702767E+03  -0.621442E+02   0.150229E-05  -0.621442E+02   0.206728E+02  -0.216650E-06   0.150229E-05  -0.216650E-06   0.208608E-08
  1420   0.704405E+03  -0.620809E+02   0.150421E-05  -0.620809E+02   0.204769E+02  -0.214651E-06   0.150421E-05  -0.214651E-06   0.208233E-08
  1421   0.706008E+03  -0.620041E+02   0.150602E-05  -0.620041E+02   0.202804E+02  -0.212637E-06   0.150602E-05  -0.212637E-06   0.207860E-08
  1422   0.707650E+03  -0.619143E+02   0.150770E-05  -0.619143E+02   0.200840E+02  -0.210609E-06   0.150770E-05  -0.210609E-06   0.207487E-08
  1423   0.709181E+03  -0.618112E+02   0.150927E-05  -0.618112E+02   0.198877E+02  -0.208566E-06   0.150927E-05  -0.208566E-06   0.207114E-08
  1424   0.710823E+03  -0.616948E+02   0.151072E-05  -0.616948E+02   0.196917E+02  -0.206509E-06   0.151072E-05  -0.206509E-06   0.206743E-08
  1425   0.712354E+03  -0.615654E+02   0.151205E-05  -0.615654E+02   0.194959E+02  -0.204439E-06   0.151205E-05  -0.204439E-06   0.206372E-08
  1426   0.713847E+03  -0.614230E+02   0.151328E-05  -0.614230E+02   0.193004E+02  -0.202355E-06   0.151328E-05  -0.202355E-06   0.206002E-08
  1427   0.715449E+03  -0.612673E+02   0.151439E-05  -0.612673E+02   0.191051E+02  -0.200258E-06   0.151439E-05  -0.200258E-06   0.205632E-08
  1428   0.716937E+03  -0.610996E+02   0.151540E-05  -0.610996E+02   0.189095E+02  -0.198148E-06   0.151540E-05  -0.198148E-06   0.205264E-08
  1429   0.718385E+03  -0.609174E+02   0.151629E-05  -0.609174E+02   0.187156E+02  -0.196026E-06   0.151629E-05  -0.196026E-06   0.204896E-08
  1430   0.719867E+03  -0.607244E+02   0.151708E-05  -0.607244E+02   0.185214E+02  -0.193892E-06   0.151708E-05  -0.193892E-06   0.204529E-08
  1431   0.721306E+03  -0.605172E+02   0.151777E-05  -0.605172E+02   0.183276E+02  -0.191746E-06   0.151777E-05  -0.191746E-06   0.204162E-08
  1432   0.722704E+03  -0.602980E+02   0.151836E-05  -0.602980E+02   0.181350E+02  -0.189589E-06   0.151836E-05  -0.189589E-06   0.203797E-08
  1433   0.724207E+03  -0.600658E+02   0.151885E-05  -0.600658E+02   0.179429E+02  -0.187421E-06   0.151885E-05  -0.187421E-06   0.203432E-08
  1434   0.725593E+03  -0.598211E+02   0.151924E-05  -0.598211E+02   0.177520E+02  -0.185241E-06   0.151924E-05  -0.185241E-06   0.203067E-08
  1435   0.726934E+03  -0.595646E+02   0.151953E-05  -0.595646E+02   0.175609E+02  -0.183052E-06   0.151953E-05  -0.183052E-06   0.202704E-08
  1436   0.728304E+03  -0.592966E+02   0.151973E-05  -0.592966E+02   0.173710E+02  -0.180852E-06   0.151973E-05  -0.180852E-06   0.202341E-08
  1437   0.729555E+03  -0.590148E+02   0.151984E-05  -0.590148E+02   0.171826E+02  -0.178643E-06   0.151984E-05  -0.178643E-06   0.201979E-08
  1438   0.730834E+03  -0.587227E+02   0.151985E-05  -0.587227E+02   0.169939E+02  -0.176424E-06   0.151985E-05  -0.176424E-06   0.201617E-08
  1439   0.732066E+03  -0.584164E+02   0.151978E-05  -0.584164E+02   0.168074E+02  -0.174196E-06   0.151978E-05  -0.174196E-06   0.201257E-08
  1440   0.733325E+03  -0.580994E+02   0.151962E-05  -0.580994E+02   0.166216E+02  -0.171960E-06   0.151962E-05  -0.171960E-06   0.200897E-08
  1441   0.734536E+03  -0.577715E+02   0.151938E-05  -0.577715E+02   0.164365E+02  -0.169714E-06   0.151938E-05  -0.169714E-06   0.200537E-08
  1442   0.735697E+03  -0.574310E+02   0.151905E-05  -0.574310E+02   0.162528E+02  -0.167461E-06   0.151905E-05  -0.167461E-06   0.200179E-08
  1443   0.736810E+03  -0.570777E+02   0.151864E-05  -0.570777E+02   0.160714E+02  -0.165200E-06   0.151864E-05  -0.165200E-06   0.199821E-08
  1444   0.737946E+03  -0.567136E+02   0.151816E-05  -0.567136E+02   0.158900E+02  -0.162932E-06   0.151816E-05  -0.162932E-06   0.199464E-08
  1445   0.738958E+03  -0.563386E+02   0.151759E-05  -0.563386E+02   0.157110E+02  -0.160656E-06   0.151759E-05  -0.160656E-06   0.199107E-08
  1446   0.740066E+03  -0.559509E+02   0.151695E-05  -0.559509E+02   0.155320E+02  -0.158374E-06   0.151695E-05  -0.158374E-06   0.198752E-08
  1447   0.740974E+03  -0.555503E+02   0.151623E-05  -0.555503E+02   0.153554E+02  -0.156085E-06   0.151623E-05  -0.156085E-06   0.198396E-08
  1448   0.741978E+03  -0.551412E+02   0.151545E-05  -0.551412E+02   0.151805E+02  -0.153790E-06   0.151545E-05  -0.153790E-06   0.198042E-08
  1449   0.742928E+03  -0.547195E+02   0.151459E-05  -0.547195E+02   0.150057E+02  -0.151490E-06   0.151459E-05  -0.151490E-06   0.197688E-08
  1450   0.743824E+03  -0.542866E+02   0.151366E-05  -0.542866E+02   0.148334E+02  -0.149183E-06   0.151366E-05  -0.149183E-06   0.197335E-08
  1451   0.744739E+03  -0.538438E+02   0.151267E-05  -0.538438E+02   0.146629E+02  -0.146872E-06   0.151267E-05  -0.146872E-06   0.196983E-08
  1452   0.745525E+03  -0.533910E+02   0.151161E-05  -0.533910E+02   0.144934E+02  -0.144556E-06   0.151161E-05  -0.144556E-06   0.196631E-08
  1453   0.746328E+03  -0.529261E+02   0.151048E-05  -0.529261E+02   0.143257E+02  -0.142235E-06   0.151048E-05  -0.142235E-06   0.196280E-08
  1454   0.747148E+03  -0.524506E+02   0.150928E-05  -0.524506E+02   0.141600E+02  -0.139909E-06   0.150928E-05  -0.139909E-06   0.195930E-08
  1455   0.747910E+03  -0.519659E+02   0.150802E-05  -0.519659E+02   0.139955E+02  -0.137580E-06   0.150802E-05  -0.137580E-06   0.195581E-08
  1456   0.748612E+03  -0.514729E+02   0.150668E-05  -0.514729E+02   0.138338E+02  -0.135246E-06   0.150668E-05  -0.135246E-06   0.195232E-08
  1457   0.749180E+03  -0.509692E+02   0.150528E-05  -0.509692E+02   0.136728E+02  -0.132909E-06   0.150528E-05  -0.132909E-06   0.194884E-08
  1458   0.749836E+03  -0.504564E+02   0.150381E-05  -0.504564E+02   0.135146E+02  -0.130568E-06   0.150381E-05  -0.130568E-06   0.194536E-08
  1459   0.750429E+03  -0.499339E+02   0.150226E-05  -0.499339E+02   0.133579E+02  -0.128223E-06   0.150226E-05  -0.128223E-06   0.194189E-08
  1460   0.750959E+03  -0.494037E+02   0.150065E-05  -0.494037E+02   0.132043E+02  -0.125876E-06   0.150065E-05  -0.125876E-06   0.193843E-08
  1461   0.751500E+03  -0.488660E+02   0.149897E-05  -0.488660E+02   0.130508E+02  -0.123526E-06   0.149897E-05  -0.123526E-06   0.193497E-08
  1462   0.751976E+03  -0.483201E+02   0.149721E-05  -0.483201E+02   0.129004E+02  -0.121173E-06   0.149721E-05  -0.121173E-06   0.193152E-08
  1463   0.752312E+03  -0.477658E+02   0.149538E-05  -0.477658E+02   0.127525E+02  -0.118818E-06   0.149538E-05  -0.118818E-06   0.192808E-08
  1464   0.752731E+03  -0.472041E+02   0.149348E-05  -0.472041E+02   0.126064E+02  -0.116460E-06   0.149348E-05  -0.116460E-06   0.192465E-08
  1465   0.753007E+03  -0.466356E+02   0.149151E-05  -0.466356E+02   0.124629E+02  -0.114101E-06   0.149151E-05  -0.114101E-06   0.192122E-08
  1466   0.753363E+03  -0.460596E+02   0.148946E-05  -0.460596E+02   0.123221E+02  -0.111739E-06   0.148946E-05  -0.111739E-06   0.191780E-08
  1467   0.753576E+03  -0.454776E+02   0.148734E-05  -0.454776E+02   0.121833E+02  -0.109377E-06   0.148734E-05  -0.109377E-06   0.191438E-08
  1468   0.753793E+03  -0.448890E+02   0.148515E-05  -0.448890E+02   0.120472E+02  -0.107013E-06   0.148515E-05  -0.107013E-06   0.191097E-08
  1469   0.754014E+03  -0.442944E+02   0.148288E-05  -0.442944E+02   0.119133E+02  -0.104648E-06   0.148288E-05  -0.104648E-06   0.190757E-08
  1470   0.754013E+03  -0.436931E+02   0.148054E-05  -0.436931E+02   0.117815E+02  -0.102282E-06   0.148054E-05  -0.102282E-06   0.190417E-08
  1471   0.754163E+03  -0.430875E+02   0.147812E-05  -0.430875E+02   0.116534E+02  -0.999158E-07   0.147812E-05  -0.999158E-07   0.190079E-08
  1472   0.754238E+03  -0.424759E+02   0.147562E-05  -0.424759E+02   0.115276E+02  -0.975490E-07   0.147562E-05  -0.975490E-07   0.189740E-08
  1473   0.754239E+03  -0.418600E+02   0.147305E-05  -0.418600E+02   0.114042E+02  -0.951821E-07   0.147305E-05  -0.951821E-07   0.189403E-08
  1474   0.754090E+03  -0.412382E+02   0.147040E-05  -0.412382E+02   0.112832E+02  -0.928154E-07   0.147040E-05  -0.928154E-07   0.189066E-08
  1475   0.754013E+03  -0.406120E+02   0.146768E-05  -0.406120E+02   0.111646E+02  -0.904489E-07   0.146768E-05  -0.904489E-07   0.188729E-08
  1476   0.753859E+03  -0.399822E+02   0.146487E-05  -0.399822E+02   0.110493E+02  -0.880830E-07   0.146487E-05  -0.880830E-07   0.188394E-08
  1477   0.753700E+03  -0.393474E+02   0.146199E-05  -0.393474E+02   0.109367E+02  -0.857179E-07   0.146199E-05  -0.857179E-07   0.188059E-08
  1478   0.753462E+03  -0.387090E+02   0.145903E-05  -0.387090E+02   0.108267E+02  -0.833537E-07   0.145903E-05  -0.833537E-07   0.187724E-08
  1479   0.753218E+03  -0.380673E+02   0.145600E-05  -0.380673E+02   0.107201E+02  -0.809908E-07   0.145600E-05  -0.809908E-07   0.187391E-08
  1480   0.752893E+03  -0.374219E+02   0.145288E-05  -0.374219E+02   0.106163E+02  -0.786294E-07   0.145288E-05  -0.786294E-07   0.187058E-08
  1481   0.752494E+03  -0.367731E+02   0.144968E-05  -0.367731E+02   0.105147E+02  -0.762697E-07   0.144968E-05  -0.762697E-07   0.186725E-08
  1482   0.752093E+03  -0.361213E+02   0.144640E-05  -0.361213E+02   0.104167E+02  -0.739118E-07   0.144640E-05  -0.739118E-07   0.186393E-08
  1483   0.751623E+03  -0.354668E+02   0.144305E-05  -0.354668E+02   0.103216E+02  -0.715561E-07   0.144305E-05  -0.715561E-07   0.186062E-08
  1484   0.751136E+03  -0.348096E+02   0.143961E-05  -0.348096E+02   0.102289E+02  -0.692028E-07   0.143961E-05  -0.692028E-07   0.185732E-08
  1485   0.750577E+03  -0.341501E+02   0.143609E-05  -0.341501E+02   0.101392E+02  -0.668521E-07   0.143609E-05  -0.668521E-07   0.185402E-08
  1486   0.749969E+03  -0.334882E+02   0.143248E-05  -0.334882E+02   0.100534E+02  -0.645042E-07   0.143248E-05  -0.645042E-07   0.185072E-08
  1487   0.749311E+03  -0.328244E+02   0.142880E-05  -0.328244E+02   0.996938E+01  -0.621593E-07   0.142880E-05  -0.621593E-07   0.184744E-08
  1488   0.748624E+03  -0.321586E+02   0.142503E-05  -0.321586E+02   0.988935E+01  -0.598177E-07   0.142503E-05  -0.598177E-07   0.184416E-08
  1489   0.747862E+03  -0.314914E+02   0.142118E-05  -0.314914E+02   0.981267E+01  -0.574797E-07   0.142118E-05  -0.574797E-07   0.184088E-08
  1490   0.747062E+03  -0.308226E+02   0.141725E-05  -0.308226E+02   0.973790E+01  -0.551454E-07   0.141725E-05  -0.551454E-07   0.183762E-08
  1491   0.746216E+03  -0.301526E+02   0.141323E-05  -0.301526E+02   0.966659E+01  -0.528150E-07   0.141323E-05  -0.528150E-07   0.183435E-08
  1492   0.745330E+03  -0.294814E+02   0.140912E-05  -0.294814E+02   0.959880E+01  -0.504888E-07   0.140912E-05  -0.504888E-07   0.183110E-08
  1493   0.744387E+03  -0.288094E+02   0.140494E-05  -0.288094E+02   0.953311E+01  -0.481671E-07   0.140494E-05  -0.481671E-07   0.182785E-08
  1494   0.743396E+03  -0.281366E+02   0.140066E-05  -0.281366E+02   0.947107E+01  -0.458499E-07   0.140066E-05  -0.458499E-07   0.182461E-08
  1495   0.742362E+03  -0.274632E+02   0.139630E-05  -0.274632E+02   0.941274E+01  -0.435377E-07   0.139630E-05  -0.435377E-07   0.182137E-08
  1496   0.741276E+03  -0.267893E+02   0.139186E-05  -0.267893E+02   0.935743E+01  -0.412306E-07   0.139186E-05  -0.412306E-07   0.181814E-08
  1497   0.740139E+03  -0.261151E+02   0.138732E-05  -0.261151E+02   0.930447E+01  -0.389287E-07   0.138732E-05  -0.389287E-07   0.181491E-08
  1498   0.738964E+03  -0.254408E+02   0.138270E-05  -0.254408E+02   0.925541E+01  -0.366325E-07   0.138270E-05  -0.366325E-07   0.181170E-08
  1499   0.737735E+03  -0.247664E+02   0.137800E-05  -0.247664E+02   0.920881E+01  -0.343420E-07   0.137800E-05  -0.343420E-07   0.180848E-08
  1500   0.736458E+03  -0.240922E+02   0.137320E-05  -0.240922E+02   0.916623E+01  -0.320575E-07   0.137320E-05  -0.320575E-07   0.180528E-08
  1501   0.735134E+03  -0.234181E+02   0.136832E-05  -0.234181E+02   0.912624E+01  -0.297793E-07   0.136832E-05  -0.297793E-07   0.180208E-08
  1502   0.733761E+03  -0.227447E+02   0.136335E-05  -0.227447E+02   0.908962E+01  -0.275075E-07   0.136335E-05  -0.275075E-07   0.179888E-08
  1503   0.732346E+03  -0.220722E+02   0.135829E-05  -0.220722E+02   0.905641E+01  -0.252423E-07   0.135829E-05  -0.252423E-07   0.179569E-08
  1504   0.730882E+03  -0.214007E+02   0.135315E-05  -0.214007E+02   0.902590E+01  -0.229838E-07   0.135315E-05  -0.229838E-07   0.179251E-08
  1505   0.729369E+03  -0.207307E+02   0.134793E-05  -0.207307E+02   0.899887E+01  -0.207323E-07   0.134793E-05  -0.207323E-07   0.178934E-08
  1506   0.727813E+03  -0.200623E+02   0.134263E-05  -0.200623E+02   0.897462E+01  -0.184880E-07   0.134263E-05  -0.184880E-07   0.178617E-08
  1507   0.726214E+03  -0.193959E+02   0.133724E-05  -0.193959E+02   0.895392E+01  -0.162509E-07   0.133724E-05  -0.162509E-07   0.178300E-08
  1508   0.724572E+03  -0.187319E+02   0.133178E-05  -0.187319E+02   0.893608E+01  -0.140214E-07   0.133178E-05  -0.140214E-07   0.177984E-08
  1509   0.722879E+03  -0.180705E+02   0.132624E-05  -0.180705E+02   0.892037E+01  -0.117995E-07   0.132624E-05  -0.117995E-07   0.177669E-08
  1510   0.721158E+03  -0.174121E+02   0.132063E-05  -0.174121E+02   0.890907E+01  -0.958542E-08   0.132063E-05  -0.958542E-08   0.177355E-08
  1511   0.719377E+03  -0.167561E+02   0.131494E-05  -0.167561E+02   0.889999E+01  -0.737939E-08   0.131494E-05  -0.737939E-08   0.177041E-08
  1512   0.717559E+03  -0.161050E+02   0.130918E-05  -0.161050E+02   0.889390E+01  -0.518157E-08   0.130918E-05  -0.518157E-08   0.176727E-08
  1513   0.715696E+03  -0.154560E+02   0.130336E-05  -0.154560E+02   0.889084E+01  -0.299214E-08   0.130336E-05  -0.299214E-08   0.176414E-08
  1514   0.713802E+03  -0.148116E+02   0.129746E-05  -0.148116E+02   0.889159E+01  -0.811258E-09   0.129746E-05  -0.811258E-09   0.176102E-08
  1515   0.711886E+03  -0.141704E+02   0.129149E-05  -0.141704E+02   0.889471E+01   0.136088E-08   0.129149E-05   0.136088E-08   0.175790E-08
  1516   0.709909E+03  -0.135348E+02   0.128546E-05  -0.135348E+02   0.890022E+01   0.352410E-08   0.128546E-05   0.352410E-08   0.175479E-08
  1517   0.707900E+03  -0.129029E+02   0.127936E-05  -0.129029E+02   0.890891E+01   0.567822E-08   0.127936E-05   0.567822E-08   0.175169E-08
  1518   0.705852E+03  -0.122748E+02   0.127320E-05  -0.122748E+02   0.892081E+01   0.782307E-08   0.127320E-05   0.782307E-08   0.174859E-08
  1519   0.703764E+03  -0.116537E+02   0.126698E-05  -0.116537E+02   0.893448E+01   0.995846E-08   0.126698E-05   0.995846E-08   0.174550E-08
  1520   0.701652E+03  -0.110367E+02   0.126070E-05  -0.110367E+02   0.895143E+01   0.120842E-07   0.126070E-05   0.120842E-07   0.174241E-08
  1521   0.699492E+03  -0.104249E+02   0.125435E-05  -0.104249E+02   0.897171E+01   0.142002E-07   0.125435E-05   0.142002E-07   0.173933E-08
  1522   0.697291E+03  -0.981921E+01   0.124796E-05  -0.981921E+01   0.899386E+01   0.163061E-07   0.124796E-05   0.163061E-07   0.173625E-08
  1523   0.695064E+03  -0.921902E+01   0.124150E-05  -0.921902E+01   0.901866E+01   0.184019E-07   0.124150E-05   0.184019E-07   0.173318E-08
  1524   0.692796E+03  -0.862529E+01   0.123499E-05  -0.862529E+01   0.904690E+01   0.204874E-07   0.123499E-05   0.204874E-07   0.173012E-08
  1525   0.690494E+03  -0.803747E+01   0.122843E-05  -0.803747E+01   0.907786E+01   0.225623E-07   0.122843E-05   0.225623E-07   0.172706E-08
  1526   0.688165E+03  -0.745575E+01   0.122182E-05  -0.745575E+01   0.911085E+01   0.246265E-07   0.122182E-05   0.246265E-07   0.172400E-08
  1527   0.685801E+03  -0.688182E+01   0.121515E-05  -0.688182E+01   0.914589E+01   0.266798E-07   0.121515E-05   0.266798E-07   0.172096E-08
  1528   0.683402E+03  -0.631363E+01   0.120844E-05  -0.631363E+01   0.918450E+01   0.287221E-07   0.120844E-05   0.287221E-07   0.171791E-08
  1529   0.680974E+03  -0.575213E+01   0.120168E-05  -0.575213E+01   0.922525E+01   0.307531E-07   0.120168E-05   0.307531E-07   0.171488E-08
  1530   0.678519E+03  -0.519825E+01   0.119488E-05  -0.519825E+01   0.926817E+01   0.327727E-07   0.119488E-05   0.327727E-07   0.171185E-08
  1531   0.676027E+03  -0.465218E+01   0.118803E-05  -0.465218E+01   0.931403E+01   0.347807E-07   0.118803E-05   0.347807E-07   0.170882E-08
  1532   0.673513E+03  -0.411263E+01   0.118114E-05  -0.411263E+01   0.936287E+01   0.367769E-07   0.118114E-05   0.367769E-07   0.170581E-08
  1533   0.670962E+03  -0.357980E+01   0.117421E-05  -0.357980E+01   0.941325E+01   0.387612E-07   0.117421E-05   0.387612E-07   0.170279E-08
  1534   0.668389E+03  -0.305684E+01   0.116724E-05  -0.305684E+01   0.946668E+01   0.407333E-07   0.116724E-05   0.407333E-07   0.169978E-08
  1535   0.665786E+03  -0.254025E+01   0.116023E-05  -0.254025E+01   0.952246E+01   0.426931E-07   0.116023E-05   0.426931E-07   0.169678E-08
  1536   0.663153E+03  -0.203243E+01   0.115319E-05  -0.203243E+01   0.957988E+01   0.446405E-07   0.115319E-05   0.446405E-07   0.169379E-08
  1537   0.660503E+03  -0.153284E+01   0.114610E-05  -0.153284E+01   0.964047E+01   0.465751E-07   0.114610E-05   0.465751E-07   0.169080E-08
  1538   0.657830E+03  -0.104093E+01   0.113899E-05  -0.104093E+01   0.970351E+01   0.484970E-07   0.113899E-05   0.484970E-07   0.168781E-08
  1539   0.655095E+03  -0.557639E+00   0.113184E-05  -0.557639E+00   0.976757E+01   0.504057E-07   0.113184E-05   0.504057E-07   0.168483E-08
  1540   0.652358E+03  -0.824127E-01   0.112467E-05  -0.824127E-01   0.983416E+01   0.523013E-07   0.112467E-05   0.523013E-07   0.168186E-08
  1541   0.649597E+03   0.383068E+00   0.111746E-05   0.383068E+00   0.990405E+01   0.541835E-07   0.111746E-05   0.541835E-07   0.167889E-08
  1542   0.646810E+03   0.840838E+00   0.111023E-05   0.840838E+00   0.997581E+01   0.560521E-07   0.111023E-05   0.560521E-07   0.167593E-08
  1543   0.643990E+03   0.128848E+01   0.110297E-05   0.128848E+01   0.100487E+02   0.579070E-07   0.110297E-05   0.579070E-07   0.167297E-08
  1544   0.641152E+03   0.172802E+01   0.109568E-05   0.172802E+01   0.101251E+02   0.597480E-07   0.109568E-05   0.597480E-07   0.167002E-08
  1545   0.638296E+03   0.215853E+01   0.108838E-05   0.215853E+01   0.102026E+02   0.615749E-07   0.108838E-05   0.615749E-07   0.166707E-08
