#    L    TT             EE             BB             TE          
  1932   0.241943E+03   0.900201E+01   0.424430E-01  -0.517789E+01
  1933   0.241101E+03   0.903191E+01   0.423784E-01  -0.523404E+01
  1934   0.240267E+03   0.906225E+01   0.423140E-01  -0.529231E+01
  1935   0.239440E+03   0.909153E+01   0.422497E-01  -0.535277E+01
  1936   0.238621E+03   0.912196E+01   0.421858E-01  -0.541550E+01
  1937   0.237803E+03   0.914980E+01   0.421222E-01  -0.547982E+01
  1938   0.237001E+03   0.917950E+01   0.420589E-01  -0.554655E+01
  1939   0.236207E+03   0.920804E+01   0.419961E-01  -0.561576E+01
  1940   0.235414E+03   0.923690E+01   0.419337E-01  -0.568751E+01
  1941   0.234638E+03   0.926529E+01   0.418719E-01  -0.576040E+01
  1942   0.233857E+03   0.929320E+01   0.418105E-01  -0.583598E+01
  1943   0.233092E+03   0.932132E+01   0.417498E-01  -0.591433E+01
  1944   0.232337E+03   0.934739E+01   0.416896E-01  -0.599403E+01
  1945   0.231578E+03   0.937510E+01   0.416300E-01  -0.607516E+01
  1946   0.230836E+03   0.940144E+01   0.415710E-01  -0.616001E+01
  1947   0.230090E+03   0.942785E+01   0.415127E-01  -0.624569E+01
  1948   0.229370E+03   0.945356E+01   0.414550E-01  -0.633450E+01
  1949   0.228646E+03   0.947777E+01   0.413980E-01  -0.642427E+01
  1950   0.227935E+03   0.950268E+01   0.413416E-01  -0.651732E+01
  1951   0.227235E+03   0.952751E+01   0.412859E-01  -0.661146E+01
  1952   0.226540E+03   0.954997E+01   0.412308E-01  -0.670817E+01
  1953   0.225857E+03   0.957300E+01   0.411763E-01  -0.680667E+01
  1954   0.225180E+03   0.959507E+01   0.411224E-01  -0.690694E+01
  1955   0.224509E+03   0.961688E+01   0.410690E-01  -0.700969E+01
  1956   0.223844E+03   0.963764E+01   0.410162E-01  -0.711339E+01
  1957   0.223222E+03   0.965731E+01   0.409638E-01  -0.721876E+01
  1958   0.222555E+03   0.967658E+01   0.409120E-01  -0.732576E+01
  1959   0.221925E+03   0.969468E+01   0.408605E-01  -0.743437E+01
  1960   0.221295E+03   0.971304E+01   0.408095E-01  -0.754454E+01
  1961   0.220680E+03   0.973015E+01   0.407588E-01  -0.765551E+01
  1962   0.220073E+03   0.974670E+01   0.407083E-01  -0.776723E+01
  1963   0.219474E+03   0.976191E+01   0.406581E-01  -0.787968E+01
  1964   0.218884E+03   0.977650E+01   0.406081E-01  -0.799355E+01
  1965   0.218311E+03   0.978969E+01   0.405583E-01  -0.810808E+01
  1966   0.217740E+03   0.980144E+01   0.405085E-01  -0.822397E+01
  1967   0.217186E+03   0.981320E+01   0.404587E-01  -0.834044E+01
  1968   0.216627E+03   0.982348E+01   0.404090E-01  -0.845745E+01
  1969   0.216094E+03   0.983297E+01   0.403592E-01  -0.857496E+01
  1970   0.215558E+03   0.984314E+01   0.403092E-01  -0.869295E+01
  1971   0.215039E+03   0.985101E+01   0.402592E-01  -0.881138E+01
  1972   0.214526E+03   0.985728E+01   0.402089E-01  -0.892946E+01
  1973   0.214024E+03   0.986417E+01   0.401584E-01  -0.904864E+01
  1974   0.213542E+03   0.986870E+01   0.401076E-01  -0.916816E+01
  1975   0.213058E+03   0.987307E+01   0.400565E-01  -0.928796E+01
  1976   0.212587E+03   0.987579E+01   0.400051E-01  -0.940727E+01
  1977   0.212129E+03   0.987833E+01   0.399534E-01  -0.952681E+01
  1978   0.211677E+03   0.987995E+01   0.399012E-01  -0.964578E+01
  1979   0.211240E+03   0.988062E+01   0.398487E-01  -0.976491E+01
  1980   0.210817E+03   0.988036E+01   0.397957E-01  -0.988415E+01
  1981   0.210393E+03   0.987914E+01   0.397424E-01  -0.100027E+02
  1982   0.209984E+03   0.987697E+01   0.396886E-01  -0.101214E+02
  1983   0.209591E+03   0.987385E+01   0.396344E-01  -0.102400E+02
  1984   0.209205E+03   0.987051E+01   0.395798E-01  -0.103579E+02
  1985   0.208835E+03   0.986546E+01   0.395249E-01  -0.104758E+02
  1986   0.208466E+03   0.986020E+01   0.394696E-01  -0.105928E+02
  1987   0.208105E+03   0.985472E+01   0.394139E-01  -0.107097E+02
  1988   0.207761E+03   0.984827E+01   0.393579E-01  -0.108258E+02
  1989   0.207425E+03   0.984160E+01   0.393016E-01  -0.109402E+02
  1990   0.207107E+03   0.983396E+01   0.392451E-01  -0.110559E+02
  1991   0.206783E+03   0.982461E+01   0.391884E-01  -0.111698E+02
  1992   0.206468E+03   0.981576E+01   0.391315E-01  -0.112836E+02
  1993   0.206171E+03   0.980667E+01   0.390745E-01  -0.113963E+02
  1994   0.205884E+03   0.979585E+01   0.390174E-01  -0.115088E+02
  1995   0.205614E+03   0.978477E+01   0.389603E-01  -0.116209E+02
  1996   0.205340E+03   0.977269E+01   0.389033E-01  -0.117320E+02
  1997   0.205076E+03   0.976032E+01   0.388463E-01  -0.118412E+02
  1998   0.204830E+03   0.974840E+01   0.387894E-01  -0.119500E+02
  1999   0.204588E+03   0.973469E+01   0.387328E-01  -0.120591E+02
  2000   0.204349E+03   0.972139E+01   0.386764E-01  -0.121663E+02
  2001   0.204129E+03   0.970773E+01   0.386204E-01  -0.122731E+02
  2002   0.203912E+03   0.969298E+01   0.385646E-01  -0.123794E+02
  2003   0.203706E+03   0.967787E+01   0.385093E-01  -0.124843E+02
  2004   0.203511E+03   0.966239E+01   0.384545E-01  -0.125886E+02
  2005   0.203312E+03   0.964579E+01   0.384002E-01  -0.126914E+02
  2006   0.203130E+03   0.963029E+01   0.383464E-01  -0.127943E+02
  2007   0.202945E+03   0.961289E+01   0.382932E-01  -0.128949E+02
  2008   0.202777E+03   0.959506E+01   0.382406E-01  -0.129953E+02
  2009   0.202612E+03   0.957753E+01   0.381887E-01  -0.130933E+02
  2010   0.202442E+03   0.955953E+01   0.381375E-01  -0.131911E+02
  2011   0.202290E+03   0.954028E+01   0.380870E-01  -0.132877E+02
  2012   0.202141E+03   0.952125E+01   0.380373E-01  -0.133833E+02
  2013   0.201986E+03   0.950091E+01   0.379883E-01  -0.134777E+02
  2014   0.201850E+03   0.948146E+01   0.379401E-01  -0.135694E+02
  2015   0.201716E+03   0.946064E+01   0.378926E-01  -0.136619E+02
  2016   0.201592E+03   0.943989E+01   0.378459E-01  -0.137516E+02
  2017   0.201457E+03   0.941843E+01   0.377999E-01  -0.138406E+02
  2018   0.201331E+03   0.939638E+01   0.377547E-01  -0.139280E+02
  2019   0.201208E+03   0.937368E+01   0.377102E-01  -0.140124E+02
  2020   0.201096E+03   0.935030E+01   0.376664E-01  -0.140973E+02
  2021   0.200987E+03   0.932679E+01   0.376233E-01  -0.141798E+02
  2022   0.200874E+03   0.930251E+01   0.375809E-01  -0.142612E+02
  2023   0.200764E+03   0.927757E+01   0.375390E-01  -0.143406E+02
  2024   0.200665E+03   0.925192E+01   0.374978E-01  -0.144189E+02
  2025   0.200554E+03   0.922560E+01   0.374570E-01  -0.144950E+02
  2026   0.200462E+03   0.919856E+01   0.374167E-01  -0.145698E+02
  2027   0.200375E+03   0.917092E+01   0.373769E-01  -0.146424E+02
  2028   0.200276E+03   0.914248E+01   0.373374E-01  -0.147134E+02
  2029   0.200197E+03   0.911329E+01   0.372983E-01  -0.147827E+02
  2030   0.200107E+03   0.908331E+01   0.372594E-01  -0.148503E+02
  2031   0.200022E+03   0.905257E+01   0.372207E-01  -0.149161E+02
  2032   0.199949E+03   0.902099E+01   0.371822E-01  -0.149800E+02
  2033   0.199874E+03   0.898875E+01   0.371437E-01  -0.150419E+02
  2034   0.199812E+03   0.895567E+01   0.371053E-01  -0.151016E+02
  2035   0.199740E+03   0.892175E+01   0.370669E-01  -0.151592E+02
  2036   0.199674E+03   0.888702E+01   0.370284E-01  -0.152153E+02
  2037   0.199621E+03   0.885156E+01   0.369897E-01  -0.152689E+02
  2038   0.199552E+03   0.881519E+01   0.369508E-01  -0.153208E+02
  2039   0.199505E+03   0.877814E+01   0.369117E-01  -0.153695E+02
  2040   0.199463E+03   0.874025E+01   0.368723E-01  -0.154169E+02
  2041   0.199413E+03   0.870151E+01   0.368326E-01  -0.154616E+02
  2042   0.199378E+03   0.866216E+01   0.367925E-01  -0.155049E+02
  2043   0.199334E+03   0.862204E+01   0.367520E-01  -0.155445E+02
  2044   0.199313E+03   0.858116E+01   0.367111E-01  -0.155825E+02
  2045   0.199283E+03   0.853962E+01   0.366697E-01  -0.156181E+02
  2046   0.199268E+03   0.849742E+01   0.366278E-01  -0.156520E+02
  2047   0.199246E+03   0.845458E+01   0.365855E-01  -0.156832E+02
  2048   0.199231E+03   0.841119E+01   0.365426E-01  -0.157111E+02
  2049   0.199223E+03   0.836728E+01   0.364992E-01  -0.157376E+02
  2050   0.199215E+03   0.832280E+01   0.364554E-01  -0.157605E+02
  2051   0.199200E+03   0.827784E+01   0.364110E-01  -0.157819E+02
  2052   0.199207E+03   0.823253E+01   0.363661E-01  -0.158003E+02
  2053   0.199206E+03   0.818684E+01   0.363207E-01  -0.158156E+02
  2054   0.199212E+03   0.814083E+01   0.362749E-01  -0.158293E+02
  2055   0.199217E+03   0.809454E+01   0.362287E-01  -0.158405E+02
  2056   0.199229E+03   0.804818E+01   0.361821E-01  -0.158493E+02
  2057   0.199246E+03   0.800172E+01   0.361351E-01  -0.158549E+02
  2058   0.199262E+03   0.795514E+01   0.360878E-01  -0.158593E+02
  2059   0.199283E+03   0.790864E+01   0.360403E-01  -0.158605E+02
  2060   0.199302E+03   0.786205E+01   0.359925E-01  -0.158590E+02
  2061   0.199325E+03   0.781571E+01   0.359445E-01  -0.158556E+02
  2062   0.199346E+03   0.776959E+01   0.358964E-01  -0.158502E+02
  2063   0.199371E+03   0.772367E+01   0.358483E-01  -0.158421E+02
  2064   0.199384E+03   0.767805E+01   0.358001E-01  -0.158319E+02
  2065   0.199401E+03   0.763279E+01   0.357520E-01  -0.158196E+02
  2066   0.199429E+03   0.758792E+01   0.357040E-01  -0.158060E+02
  2067   0.199444E+03   0.754339E+01   0.356561E-01  -0.157895E+02
  2068   0.199454E+03   0.749930E+01   0.356085E-01  -0.157715E+02
  2069   0.199474E+03   0.745577E+01   0.355611E-01  -0.157506E+02
  2070   0.199480E+03   0.741273E+01   0.355140E-01  -0.157290E+02
  2071   0.199487E+03   0.737021E+01   0.354673E-01  -0.157050E+02
  2072   0.199496E+03   0.732828E+01   0.354210E-01  -0.156788E+02
  2073   0.199497E+03   0.728690E+01   0.353752E-01  -0.156509E+02
  2074   0.199499E+03   0.724605E+01   0.353299E-01  -0.156214E+02
  2075   0.199493E+03   0.720574E+01   0.352851E-01  -0.155895E+02
  2076   0.199479E+03   0.716605E+01   0.352409E-01  -0.155559E+02
  2077   0.199472E+03   0.712695E+01   0.351973E-01  -0.155212E+02
  2078   0.199456E+03   0.708837E+01   0.351543E-01  -0.154841E+02
  2079   0.199417E+03   0.705035E+01   0.351120E-01  -0.154458E+02
  2080   0.199398E+03   0.701281E+01   0.350703E-01  -0.154050E+02
  2081   0.199363E+03   0.697587E+01   0.350293E-01  -0.153637E+02
  2082   0.199325E+03   0.693927E+01   0.349890E-01  -0.153197E+02
  2083   0.199286E+03   0.690314E+01   0.349493E-01  -0.152760E+02
  2084   0.199229E+03   0.686750E+01   0.349103E-01  -0.152295E+02
  2085   0.199185E+03   0.683209E+01   0.348719E-01  -0.151809E+02
  2086   0.199122E+03   0.679703E+01   0.348342E-01  -0.151308E+02
  2087   0.199057E+03   0.676227E+01   0.347970E-01  -0.150801E+02
  2088   0.198982E+03   0.672770E+01   0.347604E-01  -0.150279E+02
  2089   0.198911E+03   0.669333E+01   0.347244E-01  -0.149733E+02
  2090   0.198822E+03   0.665904E+01   0.346888E-01  -0.149179E+02
  2091   0.198745E+03   0.662487E+01   0.346537E-01  -0.148607E+02
  2092   0.198650E+03   0.659062E+01   0.346189E-01  -0.148026E+02
  2093   0.198544E+03   0.655638E+01   0.345845E-01  -0.147411E+02
  2094   0.198442E+03   0.652212E+01   0.345504E-01  -0.146792E+02
  2095   0.198337E+03   0.648763E+01   0.345165E-01  -0.146160E+02
  2096   0.198222E+03   0.645310E+01   0.344828E-01  -0.145517E+02
  2097   0.198103E+03   0.641819E+01   0.344492E-01  -0.144852E+02
  2098   0.197982E+03   0.638309E+01   0.344156E-01  -0.144176E+02
  2099   0.197857E+03   0.634761E+01   0.343820E-01  -0.143472E+02
  2100   0.197729E+03   0.631194E+01   0.343483E-01  -0.142763E+02
