#    L    TT             EE             BB             TE             PP             TP             EP          
   772   0.206795E+04   0.282501E+02   0.000000E+00  -0.134063E+03   0.734950E-08   0.944475E-05  -0.708164E-06
   773   0.207591E+04   0.279804E+02   0.000000E+00  -0.134081E+03   0.733221E-08   0.944060E-05  -0.701393E-06
   774   0.208380E+04   0.277093E+02   0.000000E+00  -0.134068E+03   0.731498E-08   0.943643E-05  -0.694715E-06
   775   0.209179E+04   0.274368E+02   0.000000E+00  -0.134017E+03   0.729780E-08   0.943229E-05  -0.688131E-06
   776   0.209958E+04   0.271637E+02   0.000000E+00  -0.133934E+03   0.728067E-08   0.942820E-05  -0.681645E-06
   777   0.210738E+04   0.268891E+02   0.000000E+00  -0.133812E+03   0.726360E-08   0.942421E-05  -0.675257E-06
   778   0.211535E+04   0.266139E+02   0.000000E+00  -0.133650E+03   0.724659E-08   0.942036E-05  -0.668970E-06
   779   0.212304E+04   0.263380E+02   0.000000E+00  -0.133464E+03   0.722963E-08   0.941668E-05  -0.662787E-06
   780   0.213074E+04   0.260599E+02   0.000000E+00  -0.133237E+03   0.721273E-08   0.941322E-05  -0.656709E-06
   781   0.213846E+04   0.257833E+02   0.000000E+00  -0.132984E+03   0.719588E-08   0.941001E-05  -0.650738E-06
   782   0.214605E+04   0.255052E+02   0.000000E+00  -0.132705E+03   0.717908E-08   0.940710E-05  -0.644877E-06
   783   0.215366E+04   0.252272E+02   0.000000E+00  -0.132377E+03   0.716234E-08   0.940451E-05  -0.639127E-06
   784   0.216121E+04   0.249491E+02   0.000000E+00  -0.132015E+03   0.714566E-08   0.940229E-05  -0.633491E-06
   785   0.216862E+04   0.246703E+02   0.000000E+00  -0.131625E+03   0.712902E-08   0.940048E-05  -0.627971E-06
   786   0.217605E+04   0.243914E+02   0.000000E+00  -0.131178E+03   0.711244E-08   0.939912E-05  -0.622568E-06
   787   0.218334E+04   0.241133E+02   0.000000E+00  -0.130710E+03   0.709591E-08   0.939825E-05  -0.617286E-06
   788   0.219057E+04   0.238343E+02   0.000000E+00  -0.130214E+03   0.707944E-08   0.939789E-05  -0.612125E-06
   789   0.219774E+04   0.235546E+02   0.000000E+00  -0.129689E+03   0.706302E-08   0.939810E-05  -0.607088E-06
   790   0.220493E+04   0.232777E+02   0.000000E+00  -0.129121E+03   0.704664E-08   0.939891E-05  -0.602178E-06
   791   0.221198E+04   0.230000E+02   0.000000E+00  -0.128515E+03   0.703033E-08   0.940037E-05  -0.597396E-06
   792   0.221897E+04   0.227237E+02   0.000000E+00  -0.127886E+03   0.701406E-08   0.940250E-05  -0.592745E-06
   793   0.222582E+04   0.224488E+02   0.000000E+00  -0.127213E+03   0.699784E-08   0.940535E-05  -0.588225E-06
   794   0.223253E+04   0.221745E+02   0.000000E+00  -0.126516E+03   0.698168E-08   0.940895E-05  -0.583841E-06
   795   0.223919E+04   0.219000E+02   0.000000E+00  -0.125781E+03   0.696556E-08   0.941335E-05  -0.579593E-06
   796   0.224593E+04   0.216277E+02   0.000000E+00  -0.125022E+03   0.694950E-08   0.941859E-05  -0.575484E-06
   797   0.225238E+04   0.213552E+02   0.000000E+00  -0.124224E+03   0.693348E-08   0.942470E-05  -0.571516E-06
   798   0.225877E+04   0.210847E+02   0.000000E+00  -0.123401E+03   0.691752E-08   0.943171E-05  -0.567690E-06
   799   0.226509E+04   0.208155E+02   0.000000E+00  -0.122546E+03   0.690160E-08   0.943968E-05  -0.564010E-06
   800   0.227135E+04   0.205469E+02   0.000000E+00  -0.121658E+03   0.688574E-08   0.944864E-05  -0.560477E-06
   801   0.227747E+04   0.202804E+02   0.000000E+00  -0.120744E+03   0.686992E-08   0.945861E-05  -0.557091E-06
   802   0.228338E+04   0.200151E+02   0.000000E+00  -0.119782E+03   0.685416E-08   0.946953E-05  -0.553844E-06
   803   0.228936E+04   0.197505E+02   0.000000E+00  -0.118808E+03   0.683844E-08   0.948136E-05  -0.550726E-06
   804   0.229513E+04   0.194889E+02   0.000000E+00  -0.117793E+03   0.682277E-08   0.949401E-05  -0.547727E-06
   805   0.230090E+04   0.192287E+02   0.000000E+00  -0.116752E+03   0.680715E-08   0.950742E-05  -0.544837E-06
   806   0.230644E+04   0.189702E+02   0.000000E+00  -0.115685E+03   0.679157E-08   0.952153E-05  -0.542046E-06
   807   0.231184E+04   0.187147E+02   0.000000E+00  -0.114590E+03   0.677605E-08   0.953626E-05  -0.539343E-06
   808   0.231708E+04   0.184616E+02   0.000000E+00  -0.113461E+03   0.676057E-08   0.955156E-05  -0.536719E-06
   809   0.232232E+04   0.182110E+02   0.000000E+00  -0.112313E+03   0.674514E-08   0.956735E-05  -0.534163E-06
   810   0.232732E+04   0.179629E+02   0.000000E+00  -0.111129E+03   0.672975E-08   0.958357E-05  -0.531665E-06
   811   0.233217E+04   0.177173E+02   0.000000E+00  -0.109919E+03   0.671442E-08   0.960016E-05  -0.529216E-06
   812   0.233693E+04   0.174759E+02   0.000000E+00  -0.108687E+03   0.669913E-08   0.961704E-05  -0.526805E-06
   813   0.234153E+04   0.172357E+02   0.000000E+00  -0.107431E+03   0.668388E-08   0.963415E-05  -0.524422E-06
   814   0.234612E+04   0.169997E+02   0.000000E+00  -0.106150E+03   0.666869E-08   0.965142E-05  -0.522056E-06
   815   0.235046E+04   0.167665E+02   0.000000E+00  -0.104844E+03   0.665354E-08   0.966879E-05  -0.519699E-06
   816   0.235456E+04   0.165369E+02   0.000000E+00  -0.103515E+03   0.663843E-08   0.968619E-05  -0.517339E-06
   817   0.235857E+04   0.163102E+02   0.000000E+00  -0.102163E+03   0.662338E-08   0.970356E-05  -0.514967E-06
   818   0.236255E+04   0.160879E+02   0.000000E+00  -0.100788E+03   0.660836E-08   0.972082E-05  -0.512573E-06
   819   0.236629E+04   0.158687E+02   0.000000E+00  -0.993911E+02   0.659340E-08   0.973791E-05  -0.510145E-06
   820   0.236992E+04   0.156533E+02   0.000000E+00  -0.979717E+02   0.657847E-08   0.975477E-05  -0.507676E-06
   821   0.237330E+04   0.154410E+02   0.000000E+00  -0.965329E+02   0.656360E-08   0.977132E-05  -0.505153E-06
   822   0.237658E+04   0.152341E+02   0.000000E+00  -0.950730E+02   0.654877E-08   0.978751E-05  -0.502567E-06
   823   0.237968E+04   0.150304E+02   0.000000E+00  -0.935926E+02   0.653398E-08   0.980326E-05  -0.499909E-06
   824   0.238252E+04   0.148315E+02   0.000000E+00  -0.920921E+02   0.651924E-08   0.981851E-05  -0.497167E-06
   825   0.238532E+04   0.146359E+02   0.000000E+00  -0.905738E+02   0.650454E-08   0.983319E-05  -0.494333E-06
   826   0.238786E+04   0.144460E+02   0.000000E+00  -0.890367E+02   0.648988E-08   0.984724E-05  -0.491395E-06
   827   0.239021E+04   0.142595E+02   0.000000E+00  -0.874828E+02   0.647527E-08   0.986058E-05  -0.488343E-06
   828   0.239252E+04   0.140780E+02   0.000000E+00  -0.859112E+02   0.646071E-08   0.987316E-05  -0.485169E-06
   829   0.239456E+04   0.139016E+02   0.000000E+00  -0.843233E+02   0.644618E-08   0.988490E-05  -0.481860E-06
   830   0.239648E+04   0.137295E+02   0.000000E+00  -0.827212E+02   0.643170E-08   0.989575E-05  -0.478408E-06
   831   0.239820E+04   0.135619E+02   0.000000E+00  -0.811031E+02   0.641727E-08   0.990562E-05  -0.474802E-06
   832   0.239973E+04   0.133987E+02   0.000000E+00  -0.794704E+02   0.640287E-08   0.991447E-05  -0.471032E-06
   833   0.240113E+04   0.132408E+02   0.000000E+00  -0.778236E+02   0.638852E-08   0.992221E-05  -0.467089E-06
   834   0.240225E+04   0.130874E+02   0.000000E+00  -0.761627E+02   0.637421E-08   0.992879E-05  -0.462961E-06
   835   0.240331E+04   0.129402E+02   0.000000E+00  -0.744888E+02   0.635995E-08   0.993413E-05  -0.458639E-06
   836   0.240403E+04   0.127969E+02   0.000000E+00  -0.728019E+02   0.634572E-08   0.993818E-05  -0.454113E-06
   837   0.240468E+04   0.126591E+02   0.000000E+00  -0.711033E+02   0.633154E-08   0.994086E-05  -0.449373E-06
   838   0.240512E+04   0.125269E+02   0.000000E+00  -0.693928E+02   0.631740E-08   0.994211E-05  -0.444408E-06
   839   0.240527E+04   0.123995E+02   0.000000E+00  -0.676703E+02   0.630330E-08   0.994185E-05  -0.439208E-06
   840   0.240536E+04   0.122785E+02   0.000000E+00  -0.659377E+02   0.628924E-08   0.994004E-05  -0.433764E-06
   841   0.240523E+04   0.121617E+02   0.000000E+00  -0.641964E+02   0.627522E-08   0.993659E-05  -0.428065E-06
   842   0.240489E+04   0.120500E+02   0.000000E+00  -0.624434E+02   0.626125E-08   0.993144E-05  -0.422101E-06
   843   0.240440E+04   0.119441E+02   0.000000E+00  -0.606843E+02   0.624731E-08   0.992453E-05  -0.415863E-06
   844   0.240361E+04   0.118440E+02   0.000000E+00  -0.589152E+02   0.623342E-08   0.991579E-05  -0.409339E-06
   845   0.240275E+04   0.117484E+02   0.000000E+00  -0.571391E+02   0.621956E-08   0.990515E-05  -0.402520E-06
   846   0.240174E+04   0.116602E+02   0.000000E+00  -0.553561E+02   0.620575E-08   0.989255E-05  -0.395396E-06
   847   0.240057E+04   0.115759E+02   0.000000E+00  -0.535660E+02   0.619197E-08   0.987792E-05  -0.387956E-06
   848   0.239918E+04   0.114976E+02   0.000000E+00  -0.517704E+02   0.617824E-08   0.986119E-05  -0.380192E-06
   849   0.239747E+04   0.114247E+02   0.000000E+00  -0.499685E+02   0.616454E-08   0.984230E-05  -0.372091E-06
   850   0.239576E+04   0.113581E+02   0.000000E+00  -0.481614E+02   0.615088E-08   0.982117E-05  -0.363645E-06
   851   0.239374E+04   0.112970E+02   0.000000E+00  -0.463494E+02   0.613727E-08   0.979778E-05  -0.354847E-06
   852   0.239156E+04   0.112421E+02   0.000000E+00  -0.445331E+02   0.612369E-08   0.977215E-05  -0.345706E-06
   853   0.238921E+04   0.111922E+02   0.000000E+00  -0.427134E+02   0.611015E-08   0.974437E-05  -0.336234E-06
   854   0.238662E+04   0.111488E+02   0.000000E+00  -0.408919E+02   0.609665E-08   0.971449E-05  -0.326445E-06
   855   0.238379E+04   0.111111E+02   0.000000E+00  -0.390679E+02   0.608318E-08   0.968258E-05  -0.316350E-06
   856   0.238094E+04   0.110778E+02   0.000000E+00  -0.372432E+02   0.606976E-08   0.964872E-05  -0.305962E-06
   857   0.237777E+04   0.110512E+02   0.000000E+00  -0.354189E+02   0.605637E-08   0.961297E-05  -0.295294E-06
   858   0.237443E+04   0.110320E+02   0.000000E+00  -0.335951E+02   0.604303E-08   0.957539E-05  -0.284358E-06
   859   0.237092E+04   0.110159E+02   0.000000E+00  -0.317713E+02   0.602972E-08   0.953607E-05  -0.273167E-06
   860   0.236731E+04   0.110066E+02   0.000000E+00  -0.299506E+02   0.601644E-08   0.949505E-05  -0.261734E-06
   861   0.236344E+04   0.110036E+02   0.000000E+00  -0.281331E+02   0.600321E-08   0.945241E-05  -0.250070E-06
   862   0.235940E+04   0.110060E+02   0.000000E+00  -0.263183E+02   0.599001E-08   0.940823E-05  -0.238189E-06
   863   0.235518E+04   0.110148E+02   0.000000E+00  -0.245086E+02   0.597685E-08   0.936255E-05  -0.226104E-06
   864   0.235078E+04   0.110285E+02   0.000000E+00  -0.227035E+02   0.596373E-08   0.931546E-05  -0.213826E-06
   865   0.234605E+04   0.110486E+02   0.000000E+00  -0.209053E+02   0.595064E-08   0.926703E-05  -0.201369E-06
   866   0.234150E+04   0.110745E+02   0.000000E+00  -0.191134E+02   0.593760E-08   0.921731E-05  -0.188744E-06
   867   0.233655E+04   0.111070E+02   0.000000E+00  -0.173288E+02   0.592458E-08   0.916638E-05  -0.175965E-06
   868   0.233149E+04   0.111447E+02   0.000000E+00  -0.155517E+02   0.591161E-08   0.911430E-05  -0.163044E-06
   869   0.232623E+04   0.111883E+02   0.000000E+00  -0.137829E+02   0.589867E-08   0.906115E-05  -0.149994E-06
   870   0.232079E+04   0.112372E+02   0.000000E+00  -0.120234E+02   0.588577E-08   0.900698E-05  -0.136827E-06
   871   0.231523E+04   0.112923E+02   0.000000E+00  -0.102741E+02   0.587290E-08   0.895187E-05  -0.123555E-06
   872   0.230948E+04   0.113535E+02   0.000000E+00  -0.853440E+01   0.586007E-08   0.889589E-05  -0.110192E-06
   873   0.230353E+04   0.114203E+02   0.000000E+00  -0.680600E+01   0.584728E-08   0.883910E-05  -0.967504E-07
   874   0.229746E+04   0.114933E+02   0.000000E+00  -0.508979E+01   0.583452E-08   0.878157E-05  -0.832420E-07
   875   0.229120E+04   0.115705E+02   0.000000E+00  -0.338447E+01   0.582179E-08   0.872337E-05  -0.696797E-07
   876   0.228473E+04   0.116549E+02   0.000000E+00  -0.169169E+01   0.580911E-08   0.866456E-05  -0.560760E-07
   877   0.227829E+04   0.117443E+02   0.000000E+00  -0.131170E-01   0.579645E-08   0.860522E-05  -0.424436E-07
   878   0.227150E+04   0.118388E+02   0.000000E+00   0.165183E+01   0.578384E-08   0.854540E-05  -0.287951E-07
   879   0.226465E+04   0.119400E+02   0.000000E+00   0.330297E+01   0.577125E-08   0.848519E-05  -0.151429E-07
   880   0.225767E+04   0.120464E+02   0.000000E+00   0.493939E+01   0.575871E-08   0.842464E-05  -0.149967E-08
   881   0.225048E+04   0.121574E+02   0.000000E+00   0.655944E+01   0.574619E-08   0.836383E-05   0.121220E-07
   882   0.224316E+04   0.122744E+02   0.000000E+00   0.816368E+01   0.573372E-08   0.830282E-05   0.257095E-07
   883   0.223579E+04   0.123977E+02   0.000000E+00   0.975045E+01   0.572127E-08   0.824167E-05   0.392504E-07
   884   0.222812E+04   0.125249E+02   0.000000E+00   0.113218E+02   0.570886E-08   0.818047E-05   0.527320E-07
   885   0.222032E+04   0.126585E+02   0.000000E+00   0.128746E+02   0.569649E-08   0.811927E-05   0.661417E-07
   886   0.221245E+04   0.127977E+02   0.000000E+00   0.144094E+02   0.568415E-08   0.805814E-05   0.794671E-07
   887   0.220436E+04   0.129411E+02   0.000000E+00   0.159261E+02   0.567184E-08   0.799715E-05   0.926954E-07
   888   0.219629E+04   0.130910E+02   0.000000E+00   0.174237E+02   0.565957E-08   0.793637E-05   0.105814E-06
   889   0.218784E+04   0.132445E+02   0.000000E+00   0.189021E+02   0.564733E-08   0.787586E-05   0.118811E-06
   890   0.217940E+04   0.134047E+02   0.000000E+00   0.203595E+02   0.563512E-08   0.781570E-05   0.131673E-06
   891   0.217088E+04   0.135693E+02   0.000000E+00   0.217981E+02   0.562295E-08   0.775594E-05   0.144387E-06
   892   0.216222E+04   0.137386E+02   0.000000E+00   0.232169E+02   0.561081E-08   0.769667E-05   0.156942E-06
   893   0.215333E+04   0.139139E+02   0.000000E+00   0.246144E+02   0.559870E-08   0.763794E-05   0.169325E-06
   894   0.214444E+04   0.140931E+02   0.000000E+00   0.259902E+02   0.558662E-08   0.757982E-05   0.181522E-06
   895   0.213531E+04   0.142771E+02   0.000000E+00   0.273465E+02   0.557458E-08   0.752239E-05   0.193522E-06
   896   0.212611E+04   0.144667E+02   0.000000E+00   0.286801E+02   0.556257E-08   0.746571E-05   0.205311E-06
   897   0.211676E+04   0.146611E+02   0.000000E+00   0.299923E+02   0.555060E-08   0.740984E-05   0.216878E-06
   898   0.210739E+04   0.148598E+02   0.000000E+00   0.312822E+02   0.553865E-08   0.735485E-05   0.228210E-06
   899   0.209786E+04   0.150635E+02   0.000000E+00   0.325490E+02   0.552674E-08   0.730082E-05   0.239294E-06
   900   0.208818E+04   0.152715E+02   0.000000E+00   0.337938E+02   0.551486E-08   0.724780E-05   0.250117E-06
   901   0.207848E+04   0.154839E+02   0.000000E+00   0.350151E+02   0.550301E-08   0.719586E-05   0.260670E-06
   902   0.206861E+04   0.157008E+02   0.000000E+00   0.362132E+02   0.549120E-08   0.714497E-05   0.270955E-06
   903   0.205851E+04   0.159221E+02   0.000000E+00   0.373870E+02   0.547941E-08   0.709510E-05   0.280975E-06
   904   0.204855E+04   0.161471E+02   0.000000E+00   0.385361E+02   0.546766E-08   0.704621E-05   0.290735E-06
   905   0.203835E+04   0.163773E+02   0.000000E+00   0.396601E+02   0.545593E-08   0.699827E-05   0.300239E-06
   906   0.202806E+04   0.166105E+02   0.000000E+00   0.407587E+02   0.544424E-08   0.695125E-05   0.309492E-06
   907   0.201775E+04   0.168475E+02   0.000000E+00   0.418315E+02   0.543258E-08   0.690512E-05   0.318498E-06
   908   0.200743E+04   0.170882E+02   0.000000E+00   0.428788E+02   0.542096E-08   0.685983E-05   0.327261E-06
   909   0.199695E+04   0.173328E+02   0.000000E+00   0.438988E+02   0.540936E-08   0.681535E-05   0.335785E-06
   910   0.198631E+04   0.175818E+02   0.000000E+00   0.448934E+02   0.539779E-08   0.677165E-05   0.344075E-06
   911   0.197566E+04   0.178325E+02   0.000000E+00   0.458598E+02   0.538626E-08   0.672870E-05   0.352136E-06
   912   0.196491E+04   0.180878E+02   0.000000E+00   0.467993E+02   0.537475E-08   0.668646E-05   0.359971E-06
   913   0.195386E+04   0.183454E+02   0.000000E+00   0.477107E+02   0.536328E-08   0.664490E-05   0.367584E-06
   914   0.194309E+04   0.186061E+02   0.000000E+00   0.485951E+02   0.535183E-08   0.660399E-05   0.374981E-06
   915   0.193208E+04   0.188699E+02   0.000000E+00   0.494513E+02   0.534042E-08   0.656368E-05   0.382165E-06
   916   0.192114E+04   0.191362E+02   0.000000E+00   0.502784E+02   0.532904E-08   0.652394E-05   0.389140E-06
   917   0.191003E+04   0.194063E+02   0.000000E+00   0.510781E+02   0.531768E-08   0.648475E-05   0.395912E-06
   918   0.189898E+04   0.196782E+02   0.000000E+00   0.518477E+02   0.530636E-08   0.644607E-05   0.402484E-06
   919   0.188784E+04   0.199525E+02   0.000000E+00   0.525885E+02   0.529507E-08   0.640786E-05   0.408860E-06
   920   0.187662E+04   0.202293E+02   0.000000E+00   0.532993E+02   0.528380E-08   0.637008E-05   0.415046E-06
   921   0.186546E+04   0.205085E+02   0.000000E+00   0.539804E+02   0.527257E-08   0.633271E-05   0.421045E-06
   922   0.185413E+04   0.207895E+02   0.000000E+00   0.546323E+02   0.526136E-08   0.629571E-05   0.426861E-06
   923   0.184280E+04   0.210722E+02   0.000000E+00   0.552545E+02   0.525019E-08   0.625905E-05   0.432499E-06
   924   0.183145E+04   0.213575E+02   0.000000E+00   0.558459E+02   0.523905E-08   0.622269E-05   0.437964E-06
   925   0.182016E+04   0.216438E+02   0.000000E+00   0.564069E+02   0.522793E-08   0.618660E-05   0.443258E-06
   926   0.180870E+04   0.219327E+02   0.000000E+00   0.569386E+02   0.521684E-08   0.615074E-05   0.448388E-06
   927   0.179731E+04   0.222227E+02   0.000000E+00   0.574391E+02   0.520578E-08   0.611508E-05   0.453357E-06
   928   0.178591E+04   0.225145E+02   0.000000E+00   0.579088E+02   0.519476E-08   0.607959E-05   0.458169E-06
   929   0.177442E+04   0.228074E+02   0.000000E+00   0.583488E+02   0.518376E-08   0.604423E-05   0.462829E-06
   930   0.176299E+04   0.231007E+02   0.000000E+00   0.587573E+02   0.517279E-08   0.600896E-05   0.467341E-06
   931   0.175147E+04   0.233966E+02   0.000000E+00   0.591352E+02   0.516184E-08   0.597376E-05   0.471710E-06
   932   0.174001E+04   0.236922E+02   0.000000E+00   0.594824E+02   0.515093E-08   0.593859E-05   0.475939E-06
   933   0.172854E+04   0.239889E+02   0.000000E+00   0.597990E+02   0.514004E-08   0.590341E-05   0.480033E-06
   934   0.171706E+04   0.242876E+02   0.000000E+00   0.600855E+02   0.512919E-08   0.586820E-05   0.483996E-06
   935   0.170556E+04   0.245860E+02   0.000000E+00   0.603393E+02   0.511836E-08   0.583291E-05   0.487833E-06
   936   0.169413E+04   0.248849E+02   0.000000E+00   0.605630E+02   0.510756E-08   0.579751E-05   0.491548E-06
   937   0.168261E+04   0.251850E+02   0.000000E+00   0.607555E+02   0.509679E-08   0.576198E-05   0.495145E-06
   938   0.167115E+04   0.254856E+02   0.000000E+00   0.609170E+02   0.508604E-08   0.572626E-05   0.498629E-06
   939   0.165975E+04   0.257852E+02   0.000000E+00   0.610473E+02   0.507533E-08   0.569034E-05   0.502004E-06
   940   0.164826E+04   0.260861E+02   0.000000E+00   0.611466E+02   0.506464E-08   0.565417E-05   0.505274E-06
   941   0.163684E+04   0.263868E+02   0.000000E+00   0.612147E+02   0.505398E-08   0.561773E-05   0.508443E-06
   942   0.162540E+04   0.266873E+02   0.000000E+00   0.612519E+02   0.504334E-08   0.558097E-05   0.511516E-06
