#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1924   0.240907E+03  -0.128191E+01   0.328960E-06  -0.128191E+01   0.885284E+01  -0.620815E-07   0.328960E-06  -0.620815E-07   0.849074E-09
  1925   0.239793E+03  -0.134730E+01   0.331610E-06  -0.134730E+01   0.890699E+01  -0.625459E-07   0.331610E-06  -0.625459E-07   0.847613E-09
  1926   0.238672E+03  -0.141567E+01   0.334251E-06  -0.141567E+01   0.896216E+01  -0.630018E-07   0.334251E-06  -0.630018E-07   0.846153E-09
  1927   0.237552E+03  -0.148929E+01   0.336882E-06  -0.148929E+01   0.901685E+01  -0.634492E-07   0.336882E-06  -0.634492E-07   0.844696E-09
  1928   0.236463E+03  -0.156377E+01   0.339504E-06  -0.156377E+01   0.907102E+01  -0.638880E-07   0.339504E-06  -0.638880E-07   0.843241E-09
  1929   0.235369E+03  -0.164433E+01   0.342115E-06  -0.164433E+01   0.912465E+01  -0.643183E-07   0.342115E-06  -0.643183E-07   0.841789E-09
  1930   0.234292E+03  -0.172731E+01   0.344716E-06  -0.172731E+01   0.917772E+01  -0.647401E-07   0.344716E-06  -0.647401E-07   0.840339E-09
  1931   0.233233E+03  -0.181424E+01   0.347306E-06  -0.181424E+01   0.922945E+01  -0.651532E-07   0.347306E-06  -0.651532E-07   0.838892E-09
  1932   0.232176E+03  -0.190443E+01   0.349884E-06  -0.190443E+01   0.928204E+01  -0.655577E-07   0.349884E-06  -0.655577E-07   0.837447E-09
  1933   0.231130E+03  -0.199865E+01   0.352450E-06  -0.199865E+01   0.933325E+01  -0.659536E-07   0.352450E-06  -0.659536E-07   0.836004E-09
  1934   0.230096E+03  -0.209622E+01   0.355004E-06  -0.209622E+01   0.938452E+01  -0.663408E-07   0.355004E-06  -0.663408E-07   0.834564E-09
  1935   0.229072E+03  -0.219719E+01   0.357544E-06  -0.219719E+01   0.943435E+01  -0.667193E-07   0.357544E-06  -0.667193E-07   0.833126E-09
  1936   0.228061E+03  -0.230158E+01   0.360072E-06  -0.230158E+01   0.948494E+01  -0.670891E-07   0.360072E-06  -0.670891E-07   0.831690E-09
  1937   0.227054E+03  -0.240871E+01   0.362585E-06  -0.240871E+01   0.953255E+01  -0.674502E-07   0.362585E-06  -0.674502E-07   0.830257E-09
  1938   0.226068E+03  -0.251937E+01   0.365084E-06  -0.251937E+01   0.958161E+01  -0.678025E-07   0.365084E-06  -0.678025E-07   0.828826E-09
  1939   0.225094E+03  -0.263359E+01   0.367568E-06  -0.263359E+01   0.962911E+01  -0.681460E-07   0.367568E-06  -0.681460E-07   0.827398E-09
  1940   0.224127E+03  -0.275144E+01   0.370037E-06  -0.275144E+01   0.967653E+01  -0.684808E-07   0.370037E-06  -0.684808E-07   0.825972E-09
  1941   0.223180E+03  -0.287145E+01   0.372491E-06  -0.287145E+01   0.972308E+01  -0.688067E-07   0.372491E-06  -0.688067E-07   0.824548E-09
  1942   0.222232E+03  -0.299518E+01   0.374928E-06  -0.299518E+01   0.976875E+01  -0.691237E-07   0.374928E-06  -0.691237E-07   0.823126E-09
  1943   0.221307E+03  -0.312265E+01   0.377348E-06  -0.312265E+01   0.981425E+01  -0.694319E-07   0.377348E-06  -0.694319E-07   0.821707E-09
  1944   0.220396E+03  -0.325243E+01   0.379752E-06  -0.325243E+01   0.985732E+01  -0.697312E-07   0.379752E-06  -0.697312E-07   0.820290E-09
  1945   0.219485E+03  -0.338457E+01   0.382138E-06  -0.338457E+01   0.990165E+01  -0.700216E-07   0.382138E-06  -0.700216E-07   0.818876E-09
  1946   0.218597E+03  -0.352134E+01   0.384506E-06  -0.352134E+01   0.994424E+01  -0.703030E-07   0.384506E-06  -0.703030E-07   0.817464E-09
  1947   0.217711E+03  -0.365981E+01   0.386855E-06  -0.365981E+01   0.998656E+01  -0.705755E-07   0.386855E-06  -0.705755E-07   0.816054E-09
  1948   0.216855E+03  -0.380226E+01   0.389186E-06  -0.380226E+01   0.100278E+02  -0.708390E-07   0.389186E-06  -0.708390E-07   0.814646E-09
  1949   0.216001E+03  -0.394651E+01   0.391497E-06  -0.394651E+01   0.100673E+02  -0.710935E-07   0.391497E-06  -0.710935E-07   0.813241E-09
  1950   0.215164E+03  -0.409482E+01   0.393788E-06  -0.409482E+01   0.101071E+02  -0.713389E-07   0.393788E-06  -0.713389E-07   0.811838E-09
  1951   0.214344E+03  -0.424500E+01   0.396059E-06  -0.424500E+01   0.101466E+02  -0.715753E-07   0.396059E-06  -0.715753E-07   0.810438E-09
  1952   0.213534E+03  -0.439849E+01   0.398310E-06  -0.439849E+01   0.101834E+02  -0.718028E-07   0.398310E-06  -0.718028E-07   0.809039E-09
  1953   0.212742E+03  -0.455450E+01   0.400541E-06  -0.455450E+01   0.102205E+02  -0.720212E-07   0.400541E-06  -0.720212E-07   0.807643E-09
  1954   0.211961E+03  -0.471296E+01   0.402751E-06  -0.471296E+01   0.102564E+02  -0.722307E-07   0.402751E-06  -0.722307E-07   0.806250E-09
  1955   0.211190E+03  -0.487458E+01   0.404941E-06  -0.487458E+01   0.102918E+02  -0.724314E-07   0.404941E-06  -0.724314E-07   0.804858E-09
  1956   0.210431E+03  -0.503780E+01   0.407111E-06  -0.503780E+01   0.103259E+02  -0.726232E-07   0.407111E-06  -0.726232E-07   0.803469E-09
  1957   0.209720E+03  -0.520331E+01   0.409260E-06  -0.520331E+01   0.103587E+02  -0.728063E-07   0.409260E-06  -0.728063E-07   0.802082E-09
  1958   0.208969E+03  -0.537106E+01   0.411389E-06  -0.537106E+01   0.103910E+02  -0.729806E-07   0.411389E-06  -0.729806E-07   0.800697E-09
  1959   0.208260E+03  -0.554098E+01   0.413498E-06  -0.554098E+01   0.104219E+02  -0.731462E-07   0.413498E-06  -0.731462E-07   0.799315E-09
  1960   0.207555E+03  -0.571304E+01   0.415587E-06  -0.571304E+01   0.104529E+02  -0.733032E-07   0.415587E-06  -0.733032E-07   0.797935E-09
  1961   0.206871E+03  -0.588642E+01   0.417655E-06  -0.588642E+01   0.104825E+02  -0.734515E-07   0.417655E-06  -0.734515E-07   0.796557E-09
  1962   0.206199E+03  -0.606107E+01   0.419703E-06  -0.606107E+01   0.105113E+02  -0.735913E-07   0.419703E-06  -0.735913E-07   0.795181E-09
  1963   0.205540E+03  -0.623693E+01   0.421731E-06  -0.623693E+01   0.105388E+02  -0.737226E-07   0.421731E-06  -0.737226E-07   0.793808E-09
  1964   0.204894E+03  -0.641470E+01   0.423739E-06  -0.641470E+01   0.105654E+02  -0.738455E-07   0.423739E-06  -0.738455E-07   0.792437E-09
  1965   0.204270E+03  -0.659357E+01   0.425726E-06  -0.659357E+01   0.105905E+02  -0.739599E-07   0.425726E-06  -0.739599E-07   0.791068E-09
  1966   0.203651E+03  -0.677423E+01   0.427693E-06  -0.677423E+01   0.106141E+02  -0.740659E-07   0.427693E-06  -0.740659E-07   0.789701E-09
  1967   0.203055E+03  -0.695588E+01   0.429640E-06  -0.695588E+01   0.106376E+02  -0.741636E-07   0.429640E-06  -0.741636E-07   0.788336E-09
  1968   0.202457E+03  -0.713846E+01   0.431567E-06  -0.713846E+01   0.106595E+02  -0.742530E-07   0.431567E-06  -0.742530E-07   0.786974E-09
  1969   0.201889E+03  -0.732193E+01   0.433473E-06  -0.732193E+01   0.106804E+02  -0.743342E-07   0.433473E-06  -0.743342E-07   0.785614E-09
  1970   0.201321E+03  -0.750622E+01   0.435359E-06  -0.750622E+01   0.107020E+02  -0.744072E-07   0.435359E-06  -0.744072E-07   0.784256E-09
  1971   0.200776E+03  -0.769127E+01   0.437225E-06  -0.769127E+01   0.107211E+02  -0.744720E-07   0.437225E-06  -0.744720E-07   0.782901E-09
  1972   0.200239E+03  -0.787630E+01   0.439071E-06  -0.787630E+01   0.107384E+02  -0.745287E-07   0.439071E-06  -0.745287E-07   0.781547E-09
  1973   0.199717E+03  -0.806272E+01   0.440897E-06  -0.806272E+01   0.107563E+02  -0.745773E-07   0.440897E-06  -0.745773E-07   0.780196E-09
  1974   0.199218E+03  -0.824975E+01   0.442702E-06  -0.824975E+01   0.107716E+02  -0.746180E-07   0.442702E-06  -0.746180E-07   0.778847E-09
  1975   0.198721E+03  -0.843732E+01   0.444487E-06  -0.843732E+01   0.107866E+02  -0.746506E-07   0.444487E-06  -0.746506E-07   0.777500E-09
  1976   0.198240E+03  -0.862464E+01   0.446252E-06  -0.862464E+01   0.107997E+02  -0.746754E-07   0.446252E-06  -0.746754E-07   0.776156E-09
  1977   0.197776E+03  -0.881239E+01   0.447997E-06  -0.881239E+01   0.108125E+02  -0.746922E-07   0.447997E-06  -0.746922E-07   0.774813E-09
  1978   0.197322E+03  -0.899978E+01   0.449721E-06  -0.899978E+01   0.108241E+02  -0.747013E-07   0.449721E-06  -0.747013E-07   0.773473E-09
  1979   0.196884E+03  -0.918748E+01   0.451425E-06  -0.918748E+01   0.108345E+02  -0.747025E-07   0.451425E-06  -0.747025E-07   0.772135E-09
  1980   0.196464E+03  -0.937545E+01   0.453109E-06  -0.937545E+01   0.108438E+02  -0.746960E-07   0.453109E-06  -0.746960E-07   0.770799E-09
  1981   0.196047E+03  -0.956289E+01   0.454773E-06  -0.956289E+01   0.108517E+02  -0.746817E-07   0.454773E-06  -0.746817E-07   0.769465E-09
  1982   0.195648E+03  -0.975049E+01   0.456417E-06  -0.975049E+01   0.108585E+02  -0.746599E-07   0.456417E-06  -0.746599E-07   0.768133E-09
  1983   0.195268E+03  -0.993818E+01   0.458040E-06  -0.993818E+01   0.108639E+02  -0.746304E-07   0.458040E-06  -0.746304E-07   0.766804E-09
  1984   0.194898E+03  -0.101252E+02   0.459644E-06  -0.101252E+02   0.108687E+02  -0.745933E-07   0.459644E-06  -0.745933E-07   0.765477E-09
  1985   0.194547E+03  -0.103122E+02   0.461227E-06  -0.103122E+02   0.108715E+02  -0.745487E-07   0.461227E-06  -0.745487E-07   0.764151E-09
  1986   0.194200E+03  -0.104983E+02   0.462790E-06  -0.104983E+02   0.108736E+02  -0.744967E-07   0.462790E-06  -0.744967E-07   0.762828E-09
  1987   0.193865E+03  -0.106844E+02   0.464333E-06  -0.106844E+02   0.108750E+02  -0.744372E-07   0.464333E-06  -0.744372E-07   0.761507E-09
  1988   0.193550E+03  -0.108695E+02   0.465855E-06  -0.108695E+02   0.108750E+02  -0.743703E-07   0.465855E-06  -0.743703E-07   0.760189E-09
  1989   0.193247E+03  -0.110529E+02   0.467358E-06  -0.110529E+02   0.108743E+02  -0.742961E-07   0.467358E-06  -0.742961E-07   0.758872E-09
  1990   0.192965E+03  -0.112375E+02   0.468840E-06  -0.112375E+02   0.108720E+02  -0.742146E-07   0.468840E-06  -0.742146E-07   0.757558E-09
  1991   0.192680E+03  -0.114202E+02   0.470302E-06  -0.114202E+02   0.108675E+02  -0.741258E-07   0.470302E-06  -0.741258E-07   0.756245E-09
  1992   0.192408E+03  -0.116026E+02   0.471744E-06  -0.116026E+02   0.108630E+02  -0.740298E-07   0.471744E-06  -0.740298E-07   0.754935E-09
  1993   0.192158E+03  -0.117837E+02   0.473166E-06  -0.117837E+02   0.108576E+02  -0.739267E-07   0.473166E-06  -0.739267E-07   0.753627E-09
  1994   0.191921E+03  -0.119643E+02   0.474567E-06  -0.119643E+02   0.108499E+02  -0.738164E-07   0.474567E-06  -0.738164E-07   0.752321E-09
  1995   0.191706E+03  -0.121444E+02   0.475949E-06  -0.121444E+02   0.108412E+02  -0.736991E-07   0.475949E-06  -0.736991E-07   0.751017E-09
  1996   0.191490E+03  -0.123231E+02   0.477310E-06  -0.123231E+02   0.108309E+02  -0.735748E-07   0.477310E-06  -0.735748E-07   0.749715E-09
  1997   0.191288E+03  -0.124996E+02   0.478651E-06  -0.124996E+02   0.108196E+02  -0.734434E-07   0.478651E-06  -0.734434E-07   0.748415E-09
  1998   0.191109E+03  -0.126754E+02   0.479973E-06  -0.126754E+02   0.108081E+02  -0.733052E-07   0.479973E-06  -0.733052E-07   0.747118E-09
  1999   0.190937E+03  -0.128511E+02   0.481274E-06  -0.128511E+02   0.107942E+02  -0.731600E-07   0.481274E-06  -0.731600E-07   0.745822E-09
  2000   0.190773E+03  -0.130245E+02   0.482554E-06  -0.130245E+02   0.107799E+02  -0.730080E-07   0.482554E-06  -0.730080E-07   0.744528E-09
  2001   0.190632E+03  -0.131970E+02   0.483815E-06  -0.131970E+02   0.107645E+02  -0.728492E-07   0.483815E-06  -0.728492E-07   0.743237E-09
  2002   0.190499E+03  -0.133685E+02   0.485056E-06  -0.133685E+02   0.107474E+02  -0.726836E-07   0.485056E-06  -0.726836E-07   0.741948E-09
  2003   0.190382E+03  -0.135382E+02   0.486276E-06  -0.135382E+02   0.107291E+02  -0.725114E-07   0.486276E-06  -0.725114E-07   0.740660E-09
  2004   0.190280E+03  -0.137066E+02   0.487476E-06  -0.137066E+02   0.107098E+02  -0.723325E-07   0.487476E-06  -0.723325E-07   0.739375E-09
  2005   0.190179E+03  -0.138731E+02   0.488655E-06  -0.138731E+02   0.106887E+02  -0.721469E-07   0.488655E-06  -0.721469E-07   0.738092E-09
  2006   0.190100E+03  -0.140389E+02   0.489815E-06  -0.140389E+02   0.106679E+02  -0.719549E-07   0.489815E-06  -0.719549E-07   0.736811E-09
  2007   0.190022E+03  -0.142018E+02   0.490953E-06  -0.142018E+02   0.106445E+02  -0.717563E-07   0.490953E-06  -0.717563E-07   0.735532E-09
  2008   0.189966E+03  -0.143638E+02   0.492072E-06  -0.143638E+02   0.106201E+02  -0.715512E-07   0.492072E-06  -0.715512E-07   0.734255E-09
  2009   0.189918E+03  -0.145227E+02   0.493169E-06  -0.145227E+02   0.105953E+02  -0.713398E-07   0.493169E-06  -0.713398E-07   0.732980E-09
  2010   0.189871E+03  -0.146806E+02   0.494247E-06  -0.146806E+02   0.105693E+02  -0.711219E-07   0.494247E-06  -0.711219E-07   0.731707E-09
  2011   0.189846E+03  -0.148367E+02   0.495303E-06  -0.148367E+02   0.105415E+02  -0.708978E-07   0.495303E-06  -0.708978E-07   0.730436E-09
  2012   0.189828E+03  -0.149909E+02   0.496339E-06  -0.149909E+02   0.105134E+02  -0.706674E-07   0.496339E-06  -0.706674E-07   0.729168E-09
  2013   0.189811E+03  -0.151430E+02   0.497354E-06  -0.151430E+02   0.104833E+02  -0.704308E-07   0.497354E-06  -0.704308E-07   0.727901E-09
  2014   0.189816E+03  -0.152916E+02   0.498348E-06  -0.152916E+02   0.104536E+02  -0.701880E-07   0.498348E-06  -0.701880E-07   0.726636E-09
  2015   0.189829E+03  -0.154401E+02   0.499322E-06  -0.154401E+02   0.104220E+02  -0.699391E-07   0.499322E-06  -0.699391E-07   0.725373E-09
  2016   0.189856E+03  -0.155849E+02   0.500274E-06  -0.155849E+02   0.103900E+02  -0.696841E-07   0.500274E-06  -0.696841E-07   0.724113E-09
  2017   0.189876E+03  -0.157280E+02   0.501205E-06  -0.157280E+02   0.103568E+02  -0.694232E-07   0.501205E-06  -0.694232E-07   0.722854E-09
  2018   0.189911E+03  -0.158687E+02   0.502116E-06  -0.158687E+02   0.103226E+02  -0.691562E-07   0.502116E-06  -0.691562E-07   0.721598E-09
  2019   0.189953E+03  -0.160053E+02   0.503005E-06  -0.160053E+02   0.102874E+02  -0.688833E-07   0.503005E-06  -0.688833E-07   0.720343E-09
  2020   0.190010E+03  -0.161414E+02   0.503873E-06  -0.161414E+02   0.102512E+02  -0.686046E-07   0.503873E-06  -0.686046E-07   0.719091E-09
  2021   0.190074E+03  -0.162740E+02   0.504720E-06  -0.162740E+02   0.102146E+02  -0.683200E-07   0.504720E-06  -0.683200E-07   0.717840E-09
  2022   0.190138E+03  -0.164046E+02   0.505546E-06  -0.164046E+02   0.101769E+02  -0.680297E-07   0.505546E-06  -0.680297E-07   0.716592E-09
  2023   0.190208E+03  -0.165321E+02   0.506351E-06  -0.165321E+02   0.101383E+02  -0.677336E-07   0.506351E-06  -0.677336E-07   0.715345E-09
  2024   0.190294E+03  -0.166574E+02   0.507134E-06  -0.166574E+02   0.100988E+02  -0.674318E-07   0.507134E-06  -0.674318E-07   0.714101E-09
  2025   0.190371E+03  -0.167795E+02   0.507896E-06  -0.167795E+02   0.100585E+02  -0.671245E-07   0.507896E-06  -0.671245E-07   0.712858E-09
  2026   0.190471E+03  -0.168992E+02   0.508636E-06  -0.168992E+02   0.100174E+02  -0.668115E-07   0.508636E-06  -0.668115E-07   0.711618E-09
  2027   0.190577E+03  -0.170155E+02   0.509355E-06  -0.170155E+02   0.997552E+01  -0.664930E-07   0.509355E-06  -0.664930E-07   0.710379E-09
  2028   0.190675E+03  -0.171292E+02   0.510052E-06  -0.171292E+02   0.993284E+01  -0.661690E-07   0.510052E-06  -0.661690E-07   0.709143E-09
  2029   0.190795E+03  -0.172401E+02   0.510728E-06  -0.172401E+02   0.988938E+01  -0.658396E-07   0.510728E-06  -0.658396E-07   0.707908E-09
  2030   0.190907E+03  -0.173481E+02   0.511382E-06  -0.173481E+02   0.984514E+01  -0.655049E-07   0.511382E-06  -0.655049E-07   0.706676E-09
  2031   0.191025E+03  -0.174532E+02   0.512014E-06  -0.174532E+02   0.980019E+01  -0.651647E-07   0.512014E-06  -0.651647E-07   0.705445E-09
  2032   0.191158E+03  -0.175553E+02   0.512624E-06  -0.175553E+02   0.975444E+01  -0.648193E-07   0.512624E-06  -0.648193E-07   0.704216E-09
  2033   0.191290E+03  -0.176542E+02   0.513213E-06  -0.176542E+02   0.970811E+01  -0.644687E-07   0.513213E-06  -0.644687E-07   0.702990E-09
  2034   0.191436E+03  -0.177499E+02   0.513780E-06  -0.177499E+02   0.966105E+01  -0.641129E-07   0.513780E-06  -0.641129E-07   0.701765E-09
  2035   0.191573E+03  -0.178423E+02   0.514325E-06  -0.178423E+02   0.961326E+01  -0.637519E-07   0.514325E-06  -0.637519E-07   0.700543E-09
  2036   0.191718E+03  -0.179320E+02   0.514848E-06  -0.179320E+02   0.956479E+01  -0.633858E-07   0.514848E-06  -0.633858E-07   0.699322E-09
  2037   0.191876E+03  -0.180182E+02   0.515349E-06  -0.180182E+02   0.951573E+01  -0.630147E-07   0.515349E-06  -0.630147E-07   0.698103E-09
  2038   0.192018E+03  -0.181015E+02   0.515827E-06  -0.181015E+02   0.946592E+01  -0.626386E-07   0.515827E-06  -0.626386E-07   0.696887E-09
  2039   0.192181E+03  -0.181804E+02   0.516284E-06  -0.181804E+02   0.941556E+01  -0.622576E-07   0.516284E-06  -0.622576E-07   0.695672E-09
  2040   0.192351E+03  -0.182570E+02   0.516719E-06  -0.182570E+02   0.936452E+01  -0.618717E-07   0.516719E-06  -0.618717E-07   0.694459E-09
  2041   0.192512E+03  -0.183298E+02   0.517131E-06  -0.183298E+02   0.931278E+01  -0.614809E-07   0.517131E-06  -0.614809E-07   0.693248E-09
  2042   0.192687E+03  -0.184000E+02   0.517521E-06  -0.184000E+02   0.926056E+01  -0.610853E-07   0.517521E-06  -0.610853E-07   0.692040E-09
  2043   0.192853E+03  -0.184655E+02   0.517888E-06  -0.184655E+02   0.920771E+01  -0.606850E-07   0.517888E-06  -0.606850E-07   0.690833E-09
  2044   0.193040E+03  -0.185282E+02   0.518234E-06  -0.185282E+02   0.915422E+01  -0.602799E-07   0.518234E-06  -0.602799E-07   0.689628E-09
  2045   0.193218E+03  -0.185875E+02   0.518556E-06  -0.185875E+02   0.910016E+01  -0.598703E-07   0.518556E-06  -0.598703E-07   0.688425E-09
  2046   0.193410E+03  -0.186439E+02   0.518857E-06  -0.186439E+02   0.904553E+01  -0.594560E-07   0.518857E-06  -0.594560E-07   0.687224E-09
  2047   0.193593E+03  -0.186966E+02   0.519134E-06  -0.186966E+02   0.899031E+01  -0.590372E-07   0.519134E-06  -0.590372E-07   0.686024E-09
  2048   0.193782E+03  -0.187448E+02   0.519390E-06  -0.187448E+02   0.893458E+01  -0.586138E-07   0.519390E-06  -0.586138E-07   0.684827E-09
  2049   0.193976E+03  -0.187906E+02   0.519622E-06  -0.187906E+02   0.887833E+01  -0.581860E-07   0.519622E-06  -0.581860E-07   0.683632E-09
  2050   0.194170E+03  -0.188317E+02   0.519832E-06  -0.188317E+02   0.882148E+01  -0.577538E-07   0.519832E-06  -0.577538E-07   0.682439E-09
  2051   0.194354E+03  -0.188702E+02   0.520019E-06  -0.188702E+02   0.876411E+01  -0.573173E-07   0.520019E-06  -0.573173E-07   0.681247E-09
  2052   0.194558E+03  -0.189047E+02   0.520183E-06  -0.189047E+02   0.870630E+01  -0.568765E-07   0.520183E-06  -0.568765E-07   0.680058E-09
  2053   0.194753E+03  -0.189349E+02   0.520324E-06  -0.189349E+02   0.864799E+01  -0.564314E-07   0.520324E-06  -0.564314E-07   0.678870E-09
  2054   0.194953E+03  -0.189624E+02   0.520443E-06  -0.189624E+02   0.858919E+01  -0.559822E-07   0.520443E-06  -0.559822E-07   0.677684E-09
  2055   0.195151E+03  -0.189864E+02   0.520539E-06  -0.189864E+02   0.852993E+01  -0.555290E-07   0.520539E-06  -0.555290E-07   0.676501E-09
  2056   0.195353E+03  -0.190069E+02   0.520613E-06  -0.190069E+02   0.847036E+01  -0.550717E-07   0.520613E-06  -0.550717E-07   0.675319E-09
  2057   0.195559E+03  -0.190230E+02   0.520664E-06  -0.190230E+02   0.841043E+01  -0.546106E-07   0.520664E-06  -0.546106E-07   0.674139E-09
  2058   0.195763E+03  -0.190369E+02   0.520693E-06  -0.190369E+02   0.835008E+01  -0.541455E-07   0.520693E-06  -0.541455E-07   0.672961E-09
  2059   0.195970E+03  -0.190464E+02   0.520699E-06  -0.190464E+02   0.828947E+01  -0.536767E-07   0.520699E-06  -0.536767E-07   0.671785E-09
  2060   0.196173E+03  -0.190521E+02   0.520683E-06  -0.190521E+02   0.822839E+01  -0.532042E-07   0.520683E-06  -0.532042E-07   0.670610E-09
  2061   0.196380E+03  -0.190548E+02   0.520644E-06  -0.190548E+02   0.816716E+01  -0.527281E-07   0.520644E-06  -0.527281E-07   0.669438E-09
  2062   0.196583E+03  -0.190543E+02   0.520583E-06  -0.190543E+02   0.810572E+01  -0.522484E-07   0.520583E-06  -0.522484E-07   0.668267E-09
  2063   0.196789E+03  -0.190500E+02   0.520499E-06  -0.190500E+02   0.804401E+01  -0.517652E-07   0.520499E-06  -0.517652E-07   0.667098E-09
  2064   0.196982E+03  -0.190424E+02   0.520394E-06  -0.190424E+02   0.798211E+01  -0.512786E-07   0.520394E-06  -0.512786E-07   0.665932E-09
