#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   790   0.220493E+04  -0.129121E+03   0.717476E-05  -0.129121E+03   0.232777E+02  -0.603651E-06   0.717476E-05  -0.603651E-06   0.745346E-08
   791   0.221198E+04  -0.128515E+03   0.718770E-05  -0.128515E+03   0.230000E+02  -0.598864E-06   0.718770E-05  -0.598864E-06   0.743578E-08
   792   0.221897E+04  -0.127886E+03   0.720130E-05  -0.127886E+03   0.227237E+02  -0.594208E-06   0.720130E-05  -0.594208E-06   0.741815E-08
   793   0.222582E+04  -0.127213E+03   0.721557E-05  -0.127213E+03   0.224488E+02  -0.589685E-06   0.721557E-05  -0.589685E-06   0.740059E-08
   794   0.223253E+04  -0.126516E+03   0.723057E-05  -0.126516E+03   0.221745E+02  -0.585295E-06   0.723057E-05  -0.585295E-06   0.738307E-08
   795   0.223919E+04  -0.125781E+03   0.724633E-05  -0.125781E+03   0.219000E+02  -0.581043E-06   0.724633E-05  -0.581043E-06   0.736562E-08
   796   0.224593E+04  -0.125022E+03   0.726289E-05  -0.125022E+03   0.216277E+02  -0.576929E-06   0.726289E-05  -0.576929E-06   0.734822E-08
   797   0.225238E+04  -0.124224E+03   0.728030E-05  -0.124224E+03   0.213552E+02  -0.572955E-06   0.728030E-05  -0.572955E-06   0.733087E-08
   798   0.225877E+04  -0.123401E+03   0.729859E-05  -0.123401E+03   0.210847E+02  -0.569125E-06   0.729859E-05  -0.569125E-06   0.731358E-08
   799   0.226509E+04  -0.122546E+03   0.731780E-05  -0.122546E+03   0.208155E+02  -0.565439E-06   0.731780E-05  -0.565439E-06   0.729634E-08
   800   0.227135E+04  -0.121658E+03   0.733797E-05  -0.121658E+03   0.205469E+02  -0.561901E-06   0.733797E-05  -0.561901E-06   0.727916E-08
   801   0.227747E+04  -0.120744E+03   0.735912E-05  -0.120744E+03   0.202804E+02  -0.558509E-06   0.735912E-05  -0.558509E-06   0.726203E-08
   802   0.228338E+04  -0.119782E+03   0.738121E-05  -0.119782E+03   0.200151E+02  -0.555257E-06   0.738121E-05  -0.555257E-06   0.724496E-08
   803   0.228936E+04  -0.118808E+03   0.740416E-05  -0.118808E+03   0.197505E+02  -0.552133E-06   0.740416E-05  -0.552133E-06   0.722793E-08
   804   0.229513E+04  -0.117793E+03   0.742790E-05  -0.117793E+03   0.194889E+02  -0.549128E-06   0.742790E-05  -0.549128E-06   0.721097E-08
   805   0.230090E+04  -0.116752E+03   0.745237E-05  -0.116752E+03   0.192287E+02  -0.546232E-06   0.745237E-05  -0.546232E-06   0.719405E-08
   806   0.230644E+04  -0.115685E+03   0.747749E-05  -0.115685E+03   0.189702E+02  -0.543434E-06   0.747749E-05  -0.543434E-06   0.717719E-08
   807   0.231184E+04  -0.114590E+03   0.750320E-05  -0.114590E+03   0.187147E+02  -0.540725E-06   0.750320E-05  -0.540725E-06   0.716038E-08
   808   0.231708E+04  -0.113461E+03   0.752943E-05  -0.113461E+03   0.184616E+02  -0.538094E-06   0.752943E-05  -0.538094E-06   0.714362E-08
   809   0.232232E+04  -0.112313E+03   0.755611E-05  -0.112313E+03   0.182110E+02  -0.535532E-06   0.755611E-05  -0.535532E-06   0.712692E-08
   810   0.232732E+04  -0.111129E+03   0.758316E-05  -0.111129E+03   0.179629E+02  -0.533027E-06   0.758316E-05  -0.533027E-06   0.711026E-08
   811   0.233217E+04  -0.109919E+03   0.761053E-05  -0.109919E+03   0.177173E+02  -0.530571E-06   0.761053E-05  -0.530571E-06   0.709366E-08
   812   0.233693E+04  -0.108687E+03   0.763814E-05  -0.108687E+03   0.174759E+02  -0.528153E-06   0.763814E-05  -0.528153E-06   0.707711E-08
   813   0.234153E+04  -0.107431E+03   0.766592E-05  -0.107431E+03   0.172357E+02  -0.525763E-06   0.766592E-05  -0.525763E-06   0.706061E-08
   814   0.234612E+04  -0.106150E+03   0.769381E-05  -0.106150E+03   0.169997E+02  -0.523391E-06   0.769381E-05  -0.523391E-06   0.704416E-08
   815   0.235046E+04  -0.104844E+03   0.772173E-05  -0.104844E+03   0.167665E+02  -0.521026E-06   0.772173E-05  -0.521026E-06   0.702777E-08
   816   0.235456E+04  -0.103515E+03   0.774961E-05  -0.103515E+03   0.165369E+02  -0.518659E-06   0.774961E-05  -0.518659E-06   0.701142E-08
   817   0.235857E+04  -0.102163E+03   0.777739E-05  -0.102163E+03   0.163102E+02  -0.516280E-06   0.777739E-05  -0.516280E-06   0.699512E-08
   818   0.236255E+04  -0.100788E+03   0.780500E-05  -0.100788E+03   0.160879E+02  -0.513878E-06   0.780500E-05  -0.513878E-06   0.697888E-08
   819   0.236629E+04  -0.993911E+02   0.783237E-05  -0.993911E+02   0.158687E+02  -0.511444E-06   0.783237E-05  -0.511444E-06   0.696268E-08
   820   0.236992E+04  -0.979717E+02   0.785943E-05  -0.979717E+02   0.156533E+02  -0.508966E-06   0.785943E-05  -0.508966E-06   0.694654E-08
   821   0.237330E+04  -0.965329E+02   0.788611E-05  -0.965329E+02   0.154410E+02  -0.506436E-06   0.788611E-05  -0.506436E-06   0.693044E-08
   822   0.237658E+04  -0.950730E+02   0.791234E-05  -0.950730E+02   0.152341E+02  -0.503844E-06   0.791234E-05  -0.503844E-06   0.691439E-08
   823   0.237968E+04  -0.935926E+02   0.793805E-05  -0.935926E+02   0.150304E+02  -0.501178E-06   0.793805E-05  -0.501178E-06   0.689839E-08
   824   0.238251E+04  -0.920921E+02   0.796318E-05  -0.920921E+02   0.148315E+02  -0.498429E-06   0.796318E-05  -0.498429E-06   0.688244E-08
   825   0.238532E+04  -0.905738E+02   0.798765E-05  -0.905738E+02   0.146359E+02  -0.495586E-06   0.798765E-05  -0.495586E-06   0.686654E-08
   826   0.238786E+04  -0.890367E+02   0.801140E-05  -0.890367E+02   0.144460E+02  -0.492641E-06   0.801140E-05  -0.492641E-06   0.685069E-08
   827   0.239021E+04  -0.874828E+02   0.803435E-05  -0.874828E+02   0.142595E+02  -0.489582E-06   0.803435E-05  -0.489582E-06   0.683489E-08
   828   0.239252E+04  -0.859112E+02   0.805644E-05  -0.859112E+02   0.140780E+02  -0.486400E-06   0.805644E-05  -0.486400E-06   0.681913E-08
   829   0.239456E+04  -0.843233E+02   0.807760E-05  -0.843233E+02   0.139016E+02  -0.483084E-06   0.807760E-05  -0.483084E-06   0.680342E-08
   830   0.239648E+04  -0.827212E+02   0.809776E-05  -0.827212E+02   0.137295E+02  -0.479624E-06   0.809776E-05  -0.479624E-06   0.678776E-08
   831   0.239820E+04  -0.811031E+02   0.811685E-05  -0.811031E+02   0.135619E+02  -0.476011E-06   0.811685E-05  -0.476011E-06   0.677215E-08
   832   0.239973E+04  -0.794704E+02   0.813480E-05  -0.794704E+02   0.133987E+02  -0.472233E-06   0.813480E-05  -0.472233E-06   0.675658E-08
   833   0.240113E+04  -0.778236E+02   0.815154E-05  -0.778236E+02   0.132408E+02  -0.468282E-06   0.815154E-05  -0.468282E-06   0.674106E-08
   834   0.240225E+04  -0.761627E+02   0.816701E-05  -0.761627E+02   0.130874E+02  -0.464147E-06   0.816701E-05  -0.464147E-06   0.672559E-08
   835   0.240331E+04  -0.744888E+02   0.818113E-05  -0.744888E+02   0.129402E+02  -0.459818E-06   0.818113E-05  -0.459818E-06   0.671017E-08
   836   0.240402E+04  -0.728019E+02   0.819384E-05  -0.728019E+02   0.127969E+02  -0.455284E-06   0.819384E-05  -0.455284E-06   0.669479E-08
   837   0.240468E+04  -0.711033E+02   0.820506E-05  -0.711033E+02   0.126591E+02  -0.450536E-06   0.820506E-05  -0.450536E-06   0.667945E-08
   838   0.240512E+04  -0.693928E+02   0.821473E-05  -0.693928E+02   0.125269E+02  -0.445564E-06   0.821473E-05  -0.445564E-06   0.666416E-08
   839   0.240527E+04  -0.676703E+02   0.822278E-05  -0.676703E+02   0.123995E+02  -0.440357E-06   0.822278E-05  -0.440357E-06   0.664892E-08
   840   0.240536E+04  -0.659377E+02   0.822914E-05  -0.659377E+02   0.122785E+02  -0.434906E-06   0.822914E-05  -0.434906E-06   0.663372E-08
   841   0.240523E+04  -0.641964E+02   0.823374E-05  -0.641964E+02   0.121617E+02  -0.429200E-06   0.823374E-05  -0.429200E-06   0.661857E-08
   842   0.240489E+04  -0.624434E+02   0.823651E-05  -0.624434E+02   0.120500E+02  -0.423229E-06   0.823651E-05  -0.423229E-06   0.660347E-08
   843   0.240440E+04  -0.606843E+02   0.823738E-05  -0.606843E+02   0.119441E+02  -0.416983E-06   0.823738E-05  -0.416983E-06   0.658840E-08
   844   0.240361E+04  -0.589152E+02   0.823629E-05  -0.589152E+02   0.118440E+02  -0.410452E-06   0.823629E-05  -0.410452E-06   0.657339E-08
   845   0.240275E+04  -0.571391E+02   0.823316E-05  -0.571391E+02   0.117484E+02  -0.403627E-06   0.823316E-05  -0.403627E-06   0.655841E-08
   846   0.240174E+04  -0.553561E+02   0.822793E-05  -0.553561E+02   0.116602E+02  -0.396496E-06   0.822793E-05  -0.396496E-06   0.654348E-08
   847   0.240057E+04  -0.535660E+02   0.822052E-05  -0.535660E+02   0.115759E+02  -0.389049E-06   0.822052E-05  -0.389049E-06   0.652860E-08
   848   0.239918E+04  -0.517704E+02   0.821087E-05  -0.517704E+02   0.114976E+02  -0.381278E-06   0.821087E-05  -0.381278E-06   0.651375E-08
   849   0.239747E+04  -0.499685E+02   0.819891E-05  -0.499685E+02   0.114247E+02  -0.373171E-06   0.819891E-05  -0.373171E-06   0.649896E-08
   850   0.239576E+04  -0.481614E+02   0.818456E-05  -0.481614E+02   0.113581E+02  -0.364718E-06   0.818456E-05  -0.364718E-06   0.648420E-08
   851   0.239374E+04  -0.463494E+02   0.816780E-05  -0.463494E+02   0.112970E+02  -0.355914E-06   0.816780E-05  -0.355914E-06   0.646949E-08
   852   0.239156E+04  -0.445331E+02   0.814865E-05  -0.445331E+02   0.112421E+02  -0.346766E-06   0.814865E-05  -0.346766E-06   0.645482E-08
   853   0.238921E+04  -0.427134E+02   0.812719E-05  -0.427134E+02   0.111922E+02  -0.337288E-06   0.812719E-05  -0.337288E-06   0.644019E-08
   854   0.238662E+04  -0.408919E+02   0.810351E-05  -0.408919E+02   0.111488E+02  -0.327492E-06   0.810351E-05  -0.327492E-06   0.642561E-08
   855   0.238379E+04  -0.390679E+02   0.807765E-05  -0.390679E+02   0.111111E+02  -0.317391E-06   0.807765E-05  -0.317391E-06   0.641106E-08
   856   0.238094E+04  -0.372432E+02   0.804971E-05  -0.372432E+02   0.110778E+02  -0.306997E-06   0.804971E-05  -0.306997E-06   0.639656E-08
   857   0.237777E+04  -0.354189E+02   0.801975E-05  -0.354189E+02   0.110512E+02  -0.296323E-06   0.801975E-05  -0.296323E-06   0.638211E-08
   858   0.237443E+04  -0.335951E+02   0.798783E-05  -0.335951E+02   0.110320E+02  -0.285381E-06   0.798783E-05  -0.285381E-06   0.636769E-08
   859   0.237092E+04  -0.317713E+02   0.795404E-05  -0.317713E+02   0.110159E+02  -0.274184E-06   0.795404E-05  -0.274184E-06   0.635332E-08
   860   0.236731E+04  -0.299506E+02   0.791845E-05  -0.299506E+02   0.110066E+02  -0.262745E-06   0.791845E-05  -0.262745E-06   0.633898E-08
   861   0.236344E+04  -0.281331E+02   0.788112E-05  -0.281331E+02   0.110036E+02  -0.251076E-06   0.788112E-05  -0.251076E-06   0.632469E-08
   862   0.235940E+04  -0.263183E+02   0.784212E-05  -0.263183E+02   0.110060E+02  -0.239189E-06   0.784212E-05  -0.239189E-06   0.631044E-08
   863   0.235518E+04  -0.245086E+02   0.780154E-05  -0.245086E+02   0.110148E+02  -0.227098E-06   0.780154E-05  -0.227098E-06   0.629623E-08
   864   0.235078E+04  -0.227035E+02   0.775944E-05  -0.227035E+02   0.110285E+02  -0.214814E-06   0.775944E-05  -0.214814E-06   0.628206E-08
   865   0.234605E+04  -0.209053E+02   0.771589E-05  -0.209053E+02   0.110486E+02  -0.202351E-06   0.771589E-05  -0.202351E-06   0.626794E-08
   866   0.234150E+04  -0.191134E+02   0.767096E-05  -0.191134E+02   0.110745E+02  -0.189721E-06   0.767096E-05  -0.189721E-06   0.625385E-08
   867   0.233655E+04  -0.173288E+02   0.762473E-05  -0.173288E+02   0.111070E+02  -0.176937E-06   0.762473E-05  -0.176937E-06   0.623980E-08
   868   0.233149E+04  -0.155517E+02   0.757726E-05  -0.155517E+02   0.111447E+02  -0.164010E-06   0.757726E-05  -0.164010E-06   0.622580E-08
   869   0.232623E+04  -0.137829E+02   0.752864E-05  -0.137829E+02   0.111883E+02  -0.150955E-06   0.752864E-05  -0.150955E-06   0.621183E-08
   870   0.232079E+04  -0.120234E+02   0.747892E-05  -0.120234E+02   0.112372E+02  -0.137782E-06   0.747892E-05  -0.137782E-06   0.619790E-08
   871   0.231523E+04  -0.102741E+02   0.742818E-05  -0.102741E+02   0.112923E+02  -0.124505E-06   0.742818E-05  -0.124505E-06   0.618402E-08
   872   0.230948E+04  -0.853440E+01   0.737650E-05  -0.853440E+01   0.113535E+02  -0.111137E-06   0.737650E-05  -0.111137E-06   0.617017E-08
   873   0.230353E+04  -0.680600E+01   0.732395E-05  -0.680600E+01   0.114203E+02  -0.976902E-07   0.732395E-05  -0.976902E-07   0.615636E-08
   874   0.229746E+04  -0.508979E+01   0.727058E-05  -0.508979E+01   0.114933E+02  -0.841766E-07   0.727058E-05  -0.841766E-07   0.614259E-08
   875   0.229120E+04  -0.338447E+01   0.721649E-05  -0.338447E+01   0.115705E+02  -0.706091E-07   0.721649E-05  -0.706091E-07   0.612886E-08
   876   0.228473E+04  -0.169169E+01   0.716174E-05  -0.169169E+01   0.116549E+02  -0.570004E-07   0.716174E-05  -0.570004E-07   0.611517E-08
   877   0.227829E+04  -0.131161E-01   0.710639E-05  -0.131161E-01   0.117443E+02  -0.433630E-07   0.710639E-05  -0.433630E-07   0.610152E-08
   878   0.227149E+04   0.165183E+01   0.705053E-05   0.165183E+01   0.118388E+02  -0.297095E-07   0.705053E-05  -0.297095E-07   0.608791E-08
   879   0.226465E+04   0.330297E+01   0.699423E-05   0.330297E+01   0.119400E+02  -0.160523E-07   0.699423E-05  -0.160523E-07   0.607434E-08
   880   0.225767E+04   0.493940E+01   0.693755E-05   0.493940E+01   0.120464E+02  -0.240425E-08   0.693755E-05  -0.240425E-08   0.606080E-08
   881   0.225048E+04   0.655944E+01   0.688056E-05   0.655944E+01   0.121574E+02   0.112222E-07   0.688056E-05   0.112222E-07   0.604730E-08
   882   0.224316E+04   0.816368E+01   0.682335E-05   0.816368E+01   0.122744E+02   0.248146E-07   0.682335E-05   0.248146E-07   0.603384E-08
   883   0.223578E+04   0.975045E+01   0.676597E-05   0.975045E+01   0.123977E+02   0.383602E-07   0.676597E-05   0.383602E-07   0.602042E-08
   884   0.222812E+04   0.113218E+02   0.670851E-05   0.113218E+02   0.125249E+02   0.518464E-07   0.670851E-05   0.518464E-07   0.600704E-08
   885   0.222032E+04   0.128746E+02   0.665103E-05   0.128746E+02   0.126585E+02   0.652608E-07   0.665103E-05   0.652608E-07   0.599369E-08
   886   0.221245E+04   0.144094E+02   0.659360E-05   0.144094E+02   0.127977E+02   0.785908E-07   0.659360E-05   0.785908E-07   0.598038E-08
   887   0.220436E+04   0.159261E+02   0.653630E-05   0.159261E+02   0.129411E+02   0.918236E-07   0.653630E-05   0.918236E-07   0.596711E-08
   888   0.219629E+04   0.174237E+02   0.647920E-05   0.174237E+02   0.130910E+02   0.104947E-06   0.647920E-05   0.104947E-06   0.595388E-08
   889   0.218784E+04   0.189021E+02   0.642237E-05   0.189021E+02   0.132445E+02   0.117948E-06   0.642237E-05   0.117948E-06   0.594068E-08
   890   0.217940E+04   0.203595E+02   0.636588E-05   0.203595E+02   0.134047E+02   0.130814E-06   0.636588E-05   0.130814E-06   0.592752E-08
   891   0.217088E+04   0.217981E+02   0.630981E-05   0.217981E+02   0.135693E+02   0.143533E-06   0.630981E-05   0.143533E-06   0.591439E-08
   892   0.216222E+04   0.232169E+02   0.625421E-05   0.232169E+02   0.137386E+02   0.156092E-06   0.625421E-05   0.156092E-06   0.590130E-08
   893   0.215333E+04   0.246144E+02   0.619918E-05   0.246144E+02   0.139139E+02   0.168479E-06   0.619918E-05   0.168479E-06   0.588825E-08
   894   0.214443E+04   0.259902E+02   0.614477E-05   0.259902E+02   0.140931E+02   0.180681E-06   0.614477E-05   0.180681E-06   0.587524E-08
   895   0.213531E+04   0.273465E+02   0.609106E-05   0.273465E+02   0.142771E+02   0.192684E-06   0.609106E-05   0.192684E-06   0.586226E-08
   896   0.212611E+04   0.286801E+02   0.603812E-05   0.286801E+02   0.144667E+02   0.204478E-06   0.603812E-05   0.204478E-06   0.584931E-08
   897   0.211676E+04   0.299923E+02   0.598602E-05   0.299923E+02   0.146611E+02   0.216049E-06   0.598602E-05   0.216049E-06   0.583640E-08
   898   0.210739E+04   0.312822E+02   0.593484E-05   0.312822E+02   0.148598E+02   0.227385E-06   0.593484E-05   0.227385E-06   0.582353E-08
   899   0.209786E+04   0.325490E+02   0.588464E-05   0.325490E+02   0.150635E+02   0.238472E-06   0.588464E-05   0.238472E-06   0.581069E-08
   900   0.208818E+04   0.337938E+02   0.583549E-05   0.337938E+02   0.152715E+02   0.249299E-06   0.583549E-05   0.249299E-06   0.579789E-08
   901   0.207848E+04   0.350151E+02   0.578746E-05   0.350151E+02   0.154839E+02   0.259856E-06   0.578746E-05   0.259856E-06   0.578512E-08
   902   0.206861E+04   0.362132E+02   0.574052E-05   0.362132E+02   0.157008E+02   0.270144E-06   0.574052E-05   0.270144E-06   0.577239E-08
   903   0.205851E+04   0.373870E+02   0.569464E-05   0.373870E+02   0.159221E+02   0.280168E-06   0.569464E-05   0.280168E-06   0.575969E-08
   904   0.204855E+04   0.385361E+02   0.564978E-05   0.385361E+02   0.161471E+02   0.289931E-06   0.564978E-05   0.289931E-06   0.574703E-08
   905   0.203835E+04   0.396601E+02   0.560590E-05   0.396601E+02   0.163773E+02   0.299439E-06   0.560590E-05   0.299439E-06   0.573440E-08
   906   0.202806E+04   0.407587E+02   0.556298E-05   0.407587E+02   0.166105E+02   0.308695E-06   0.556298E-05   0.308695E-06   0.572181E-08
   907   0.201775E+04   0.418315E+02   0.552096E-05   0.418315E+02   0.168475E+02   0.317704E-06   0.552096E-05   0.317704E-06   0.570925E-08
   908   0.200743E+04   0.428788E+02   0.547983E-05   0.428788E+02   0.170882E+02   0.326470E-06   0.547983E-05   0.326470E-06   0.569672E-08
   909   0.199695E+04   0.438988E+02   0.543953E-05   0.438988E+02   0.173328E+02   0.334998E-06   0.543953E-05   0.334998E-06   0.568423E-08
   910   0.198631E+04   0.448934E+02   0.540004E-05   0.448934E+02   0.175818E+02   0.343291E-06   0.540004E-05   0.343291E-06   0.567177E-08
   911   0.197566E+04   0.458598E+02   0.536132E-05   0.458598E+02   0.178325E+02   0.351354E-06   0.536132E-05   0.351354E-06   0.565935E-08
   912   0.196491E+04   0.467993E+02   0.532334E-05   0.467993E+02   0.180878E+02   0.359192E-06   0.532334E-05   0.359192E-06   0.564696E-08
   913   0.195386E+04   0.477107E+02   0.528605E-05   0.477107E+02   0.183454E+02   0.366808E-06   0.528605E-05   0.366808E-06   0.563460E-08
   914   0.194309E+04   0.485951E+02   0.524943E-05   0.485951E+02   0.186061E+02   0.374208E-06   0.524943E-05   0.374208E-06   0.562228E-08
   915   0.193208E+04   0.494513E+02   0.521343E-05   0.494513E+02   0.188699E+02   0.381394E-06   0.521343E-05   0.381394E-06   0.560999E-08
   916   0.192114E+04   0.502784E+02   0.517803E-05   0.502784E+02   0.191362E+02   0.388373E-06   0.517803E-05   0.388373E-06   0.559774E-08
   917   0.191003E+04   0.510781E+02   0.514318E-05   0.510781E+02   0.194063E+02   0.395147E-06   0.514318E-05   0.395147E-06   0.558551E-08
   918   0.189898E+04   0.518477E+02   0.510885E-05   0.518477E+02   0.196782E+02   0.401721E-06   0.510885E-05   0.401721E-06   0.557332E-08
   919   0.188784E+04   0.525885E+02   0.507500E-05   0.525885E+02   0.199525E+02   0.408100E-06   0.507500E-05   0.408100E-06   0.556116E-08
   920   0.187662E+04   0.532993E+02   0.504160E-05   0.532993E+02   0.202293E+02   0.414288E-06   0.504160E-05   0.414288E-06   0.554904E-08
   921   0.186546E+04   0.539804E+02   0.500861E-05   0.539804E+02   0.205085E+02   0.420290E-06   0.500861E-05   0.420290E-06   0.553695E-08
   922   0.185413E+04   0.546323E+02   0.497600E-05   0.546323E+02   0.207895E+02   0.426108E-06   0.497600E-05   0.426108E-06   0.552489E-08
   923   0.184280E+04   0.552545E+02   0.494373E-05   0.552545E+02   0.210722E+02   0.431749E-06   0.494373E-05   0.431749E-06   0.551286E-08
   924   0.183145E+04   0.558459E+02   0.491176E-05   0.558459E+02   0.213575E+02   0.437215E-06   0.491176E-05   0.437215E-06   0.550087E-08
   925   0.182016E+04   0.564069E+02   0.488006E-05   0.564069E+02   0.216438E+02   0.442512E-06   0.488006E-05   0.442512E-06   0.548891E-08
   926   0.180870E+04   0.569386E+02   0.484860E-05   0.569386E+02   0.219327E+02   0.447644E-06   0.484860E-05   0.447644E-06   0.547698E-08
   927   0.179731E+04   0.574391E+02   0.481733E-05   0.574391E+02   0.222227E+02   0.452615E-06   0.481733E-05   0.452615E-06   0.546508E-08
   928   0.178591E+04   0.579088E+02   0.478622E-05   0.579088E+02   0.225145E+02   0.457429E-06   0.478622E-05   0.457429E-06   0.545321E-08
   929   0.177442E+04   0.583488E+02   0.475524E-05   0.583488E+02   0.228074E+02   0.462091E-06   0.475524E-05   0.462091E-06   0.544138E-08
