#    L    TT             EE             BB             TE             PP             TP             EP          
  1603   0.459854E+03   0.165853E+02   0.000000E+00   0.100397E+02   0.149601E-08   0.715134E-06   0.140536E-06
  1604   0.457017E+03   0.166959E+02   0.000000E+00   0.987878E+01   0.149340E-08   0.707361E-06   0.141400E-06
  1605   0.454204E+03   0.168061E+02   0.000000E+00   0.970950E+01   0.149079E-08   0.699597E-06   0.142245E-06
  1606   0.451410E+03   0.169151E+02   0.000000E+00   0.953050E+01   0.148818E-08   0.691844E-06   0.143074E-06
  1607   0.448635E+03   0.170236E+02   0.000000E+00   0.934251E+01   0.148558E-08   0.684102E-06   0.143884E-06
  1608   0.445880E+03   0.171317E+02   0.000000E+00   0.914699E+01   0.148299E-08   0.676373E-06   0.144678E-06
  1609   0.443160E+03   0.172369E+02   0.000000E+00   0.894243E+01   0.148040E-08   0.668656E-06   0.145453E-06
  1610   0.440461E+03   0.173415E+02   0.000000E+00   0.872957E+01   0.147781E-08   0.660953E-06   0.146212E-06
  1611   0.437776E+03   0.174455E+02   0.000000E+00   0.850912E+01   0.147523E-08   0.653265E-06   0.146953E-06
  1612   0.435129E+03   0.175472E+02   0.000000E+00   0.828033E+01   0.147265E-08   0.645592E-06   0.147677E-06
  1613   0.432490E+03   0.176482E+02   0.000000E+00   0.804391E+01   0.147008E-08   0.637936E-06   0.148383E-06
  1614   0.429890E+03   0.177483E+02   0.000000E+00   0.779985E+01   0.146752E-08   0.630296E-06   0.149072E-06
  1615   0.427314E+03   0.178468E+02   0.000000E+00   0.754887E+01   0.146495E-08   0.622674E-06   0.149744E-06
  1616   0.424756E+03   0.179437E+02   0.000000E+00   0.729095E+01   0.146240E-08   0.615071E-06   0.150399E-06
  1617   0.422232E+03   0.180396E+02   0.000000E+00   0.702608E+01   0.145984E-08   0.607488E-06   0.151036E-06
  1618   0.419734E+03   0.181337E+02   0.000000E+00   0.675423E+01   0.145729E-08   0.599924E-06   0.151657E-06
  1619   0.417250E+03   0.182260E+02   0.000000E+00   0.647538E+01   0.145475E-08   0.592382E-06   0.152260E-06
  1620   0.414815E+03   0.183172E+02   0.000000E+00   0.619027E+01   0.145221E-08   0.584862E-06   0.152846E-06
  1621   0.412402E+03   0.184057E+02   0.000000E+00   0.589886E+01   0.144968E-08   0.577364E-06   0.153415E-06
  1622   0.410018E+03   0.184937E+02   0.000000E+00   0.560115E+01   0.144715E-08   0.569890E-06   0.153967E-06
  1623   0.407657E+03   0.185797E+02   0.000000E+00   0.529710E+01   0.144462E-08   0.562440E-06   0.154501E-06
  1624   0.405335E+03   0.186644E+02   0.000000E+00   0.498820E+01   0.144210E-08   0.555016E-06   0.155019E-06
  1625   0.403044E+03   0.187462E+02   0.000000E+00   0.467292E+01   0.143958E-08   0.547617E-06   0.155520E-06
  1626   0.400778E+03   0.188273E+02   0.000000E+00   0.435201E+01   0.143707E-08   0.540245E-06   0.156004E-06
  1627   0.398537E+03   0.189055E+02   0.000000E+00   0.402618E+01   0.143456E-08   0.532901E-06   0.156472E-06
  1628   0.396331E+03   0.189828E+02   0.000000E+00   0.369466E+01   0.143206E-08   0.525585E-06   0.156922E-06
  1629   0.394158E+03   0.190579E+02   0.000000E+00   0.335893E+01   0.142956E-08   0.518298E-06   0.157355E-06
  1630   0.392021E+03   0.191313E+02   0.000000E+00   0.301749E+01   0.142707E-08   0.511041E-06   0.157772E-06
  1631   0.389898E+03   0.192023E+02   0.000000E+00   0.267179E+01   0.142458E-08   0.503815E-06   0.158172E-06
  1632   0.387826E+03   0.192708E+02   0.000000E+00   0.232107E+01   0.142209E-08   0.496621E-06   0.158555E-06
  1633   0.385783E+03   0.193383E+02   0.000000E+00   0.196607E+01   0.141961E-08   0.489459E-06   0.158921E-06
  1634   0.383786E+03   0.194032E+02   0.000000E+00   0.160675E+01   0.141714E-08   0.482331E-06   0.159271E-06
  1635   0.381806E+03   0.194669E+02   0.000000E+00   0.124311E+01   0.141466E-08   0.475236E-06   0.159604E-06
  1636   0.379864E+03   0.195265E+02   0.000000E+00   0.875862E+00   0.141220E-08   0.468177E-06   0.159920E-06
  1637   0.377956E+03   0.195856E+02   0.000000E+00   0.503504E+00   0.140973E-08   0.461153E-06   0.160220E-06
  1638   0.376073E+03   0.196426E+02   0.000000E+00   0.128246E+00   0.140728E-08   0.454165E-06   0.160503E-06
  1639   0.374239E+03   0.196968E+02   0.000000E+00  -0.250674E+00   0.140482E-08   0.447215E-06   0.160770E-06
  1640   0.372433E+03   0.197489E+02   0.000000E+00  -0.634017E+00   0.140237E-08   0.440303E-06   0.161020E-06
  1641   0.370654E+03   0.197988E+02   0.000000E+00  -0.102032E+01   0.139993E-08   0.433430E-06   0.161254E-06
  1642   0.368919E+03   0.198465E+02   0.000000E+00  -0.140885E+01   0.139749E-08   0.426597E-06   0.161471E-06
  1643   0.367213E+03   0.198933E+02   0.000000E+00  -0.180187E+01   0.139505E-08   0.419804E-06   0.161672E-06
  1644   0.365538E+03   0.199356E+02   0.000000E+00  -0.219939E+01   0.139262E-08   0.413052E-06   0.161856E-06
  1645   0.363901E+03   0.199762E+02   0.000000E+00  -0.259845E+01   0.139019E-08   0.406343E-06   0.162024E-06
  1646   0.362295E+03   0.200152E+02   0.000000E+00  -0.300057E+01   0.138777E-08   0.399677E-06   0.162176E-06
  1647   0.360736E+03   0.200516E+02   0.000000E+00  -0.340427E+01   0.138535E-08   0.393054E-06   0.162311E-06
  1648   0.359210E+03   0.200855E+02   0.000000E+00  -0.381255E+01   0.138294E-08   0.386476E-06   0.162430E-06
  1649   0.357718E+03   0.201176E+02   0.000000E+00  -0.422320E+01   0.138053E-08   0.379944E-06   0.162533E-06
  1650   0.356260E+03   0.201462E+02   0.000000E+00  -0.463549E+01   0.137812E-08   0.373458E-06   0.162620E-06
  1651   0.354838E+03   0.201737E+02   0.000000E+00  -0.505164E+01   0.137572E-08   0.367019E-06   0.162690E-06
  1652   0.353457E+03   0.201969E+02   0.000000E+00  -0.546858E+01   0.137332E-08   0.360626E-06   0.162745E-06
  1653   0.352106E+03   0.202189E+02   0.000000E+00  -0.588691E+01   0.137093E-08   0.354282E-06   0.162783E-06
  1654   0.350790E+03   0.202395E+02   0.000000E+00  -0.630947E+01   0.136854E-08   0.347984E-06   0.162806E-06
  1655   0.349518E+03   0.202573E+02   0.000000E+00  -0.673092E+01   0.136616E-08   0.341734E-06   0.162812E-06
  1656   0.348276E+03   0.202723E+02   0.000000E+00  -0.715484E+01   0.136378E-08   0.335532E-06   0.162803E-06
  1657   0.347056E+03   0.202850E+02   0.000000E+00  -0.757960E+01   0.136140E-08   0.329377E-06   0.162778E-06
  1658   0.345888E+03   0.202948E+02   0.000000E+00  -0.800582E+01   0.135903E-08   0.323271E-06   0.162738E-06
  1659   0.344751E+03   0.203024E+02   0.000000E+00  -0.843187E+01   0.135666E-08   0.317212E-06   0.162682E-06
  1660   0.343637E+03   0.203084E+02   0.000000E+00  -0.885837E+01   0.135430E-08   0.311201E-06   0.162610E-06
  1661   0.342569E+03   0.203114E+02   0.000000E+00  -0.928591E+01   0.135194E-08   0.305239E-06   0.162523E-06
  1662   0.341525E+03   0.203127E+02   0.000000E+00  -0.971362E+01   0.134958E-08   0.299325E-06   0.162421E-06
  1663   0.340521E+03   0.203116E+02   0.000000E+00  -0.101399E+02   0.134723E-08   0.293459E-06   0.162304E-06
  1664   0.339541E+03   0.203074E+02   0.000000E+00  -0.105660E+02   0.134489E-08   0.287642E-06   0.162172E-06
  1665   0.338602E+03   0.203015E+02   0.000000E+00  -0.109919E+02   0.134255E-08   0.281873E-06   0.162024E-06
  1666   0.337695E+03   0.202930E+02   0.000000E+00  -0.114182E+02   0.134021E-08   0.276153E-06   0.161862E-06
  1667   0.336814E+03   0.202828E+02   0.000000E+00  -0.118418E+02   0.133787E-08   0.270483E-06   0.161685E-06
  1668   0.335975E+03   0.202700E+02   0.000000E+00  -0.122654E+02   0.133555E-08   0.264861E-06   0.161493E-06
  1669   0.335162E+03   0.202553E+02   0.000000E+00  -0.126868E+02   0.133322E-08   0.259288E-06   0.161286E-06
  1670   0.334376E+03   0.202380E+02   0.000000E+00  -0.131065E+02   0.133090E-08   0.253765E-06   0.161065E-06
  1671   0.333632E+03   0.202179E+02   0.000000E+00  -0.135259E+02   0.132858E-08   0.248291E-06   0.160829E-06
  1672   0.332915E+03   0.201959E+02   0.000000E+00  -0.139427E+02   0.132627E-08   0.242866E-06   0.160579E-06
  1673   0.332220E+03   0.201712E+02   0.000000E+00  -0.143573E+02   0.132396E-08   0.237491E-06   0.160315E-06
  1674   0.331567E+03   0.201458E+02   0.000000E+00  -0.147698E+02   0.132166E-08   0.232166E-06   0.160036E-06
  1675   0.330929E+03   0.201169E+02   0.000000E+00  -0.151799E+02   0.131936E-08   0.226890E-06   0.159743E-06
  1676   0.330334E+03   0.200852E+02   0.000000E+00  -0.155876E+02   0.131706E-08   0.221665E-06   0.159436E-06
  1677   0.329769E+03   0.200527E+02   0.000000E+00  -0.159926E+02   0.131477E-08   0.216489E-06   0.159114E-06
  1678   0.329219E+03   0.200166E+02   0.000000E+00  -0.163949E+02   0.131248E-08   0.211364E-06   0.158779E-06
  1679   0.328707E+03   0.199797E+02   0.000000E+00  -0.167943E+02   0.131020E-08   0.206289E-06   0.158430E-06
  1680   0.328225E+03   0.199398E+02   0.000000E+00  -0.171900E+02   0.130792E-08   0.201265E-06   0.158067E-06
  1681   0.327774E+03   0.198968E+02   0.000000E+00  -0.175824E+02   0.130564E-08   0.196290E-06   0.157691E-06
  1682   0.327339E+03   0.198530E+02   0.000000E+00  -0.179731E+02   0.130337E-08   0.191367E-06   0.157301E-06
  1683   0.326943E+03   0.198075E+02   0.000000E+00  -0.183589E+02   0.130110E-08   0.186494E-06   0.156897E-06
  1684   0.326572E+03   0.197589E+02   0.000000E+00  -0.187419E+02   0.129884E-08   0.181673E-06   0.156480E-06
  1685   0.326234E+03   0.197086E+02   0.000000E+00  -0.191212E+02   0.129658E-08   0.176902E-06   0.156050E-06
  1686   0.325920E+03   0.196565E+02   0.000000E+00  -0.194951E+02   0.129432E-08   0.172182E-06   0.155606E-06
  1687   0.325625E+03   0.196011E+02   0.000000E+00  -0.198658E+02   0.129207E-08   0.167514E-06   0.155149E-06
  1688   0.325370E+03   0.195447E+02   0.000000E+00  -0.202332E+02   0.128982E-08   0.162896E-06   0.154679E-06
  1689   0.325127E+03   0.194864E+02   0.000000E+00  -0.205948E+02   0.128758E-08   0.158331E-06   0.154196E-06
  1690   0.324911E+03   0.194254E+02   0.000000E+00  -0.209528E+02   0.128534E-08   0.153817E-06   0.153700E-06
  1691   0.324729E+03   0.193633E+02   0.000000E+00  -0.213071E+02   0.128310E-08   0.149354E-06   0.153192E-06
  1692   0.324575E+03   0.192977E+02   0.000000E+00  -0.216559E+02   0.128087E-08   0.144943E-06   0.152670E-06
  1693   0.324440E+03   0.192308E+02   0.000000E+00  -0.220000E+02   0.127864E-08   0.140585E-06   0.152136E-06
  1694   0.324327E+03   0.191626E+02   0.000000E+00  -0.223406E+02   0.127642E-08   0.136278E-06   0.151589E-06
  1695   0.324249E+03   0.190909E+02   0.000000E+00  -0.226747E+02   0.127420E-08   0.132023E-06   0.151029E-06
  1696   0.324193E+03   0.190185E+02   0.000000E+00  -0.230051E+02   0.127198E-08   0.127821E-06   0.150457E-06
  1697   0.324152E+03   0.189433E+02   0.000000E+00  -0.233302E+02   0.126977E-08   0.123671E-06   0.149873E-06
  1698   0.324147E+03   0.188666E+02   0.000000E+00  -0.236505E+02   0.126757E-08   0.119574E-06   0.149276E-06
  1699   0.324164E+03   0.187876E+02   0.000000E+00  -0.239645E+02   0.126536E-08   0.115529E-06   0.148668E-06
  1700   0.324205E+03   0.187057E+02   0.000000E+00  -0.242743E+02   0.126316E-08   0.111537E-06   0.148047E-06
  1701   0.324261E+03   0.186236E+02   0.000000E+00  -0.245781E+02   0.126097E-08   0.107597E-06   0.147414E-06
  1702   0.324355E+03   0.185386E+02   0.000000E+00  -0.248767E+02   0.125877E-08   0.103711E-06   0.146769E-06
  1703   0.324464E+03   0.184527E+02   0.000000E+00  -0.251707E+02   0.125658E-08   0.998772E-07   0.146112E-06
  1704   0.324596E+03   0.183638E+02   0.000000E+00  -0.254583E+02   0.125440E-08   0.960962E-07   0.145444E-06
  1705   0.324750E+03   0.182741E+02   0.000000E+00  -0.257401E+02   0.125222E-08   0.923680E-07   0.144765E-06
  1706   0.324919E+03   0.181807E+02   0.000000E+00  -0.260161E+02   0.125004E-08   0.886925E-07   0.144074E-06
  1707   0.325117E+03   0.180865E+02   0.000000E+00  -0.262875E+02   0.124787E-08   0.850696E-07   0.143372E-06
  1708   0.325329E+03   0.179915E+02   0.000000E+00  -0.265520E+02   0.124570E-08   0.814994E-07   0.142659E-06
  1709   0.325563E+03   0.178950E+02   0.000000E+00  -0.268109E+02   0.124354E-08   0.779819E-07   0.141935E-06
  1710   0.325810E+03   0.177978E+02   0.000000E+00  -0.270633E+02   0.124138E-08   0.745169E-07   0.141200E-06
  1711   0.326071E+03   0.176991E+02   0.000000E+00  -0.273090E+02   0.123922E-08   0.711045E-07   0.140455E-06
  1712   0.326360E+03   0.175974E+02   0.000000E+00  -0.275494E+02   0.123706E-08   0.677446E-07   0.139699E-06
  1713   0.326655E+03   0.174949E+02   0.000000E+00  -0.277836E+02   0.123491E-08   0.644373E-07   0.138933E-06
  1714   0.326963E+03   0.173918E+02   0.000000E+00  -0.280107E+02   0.123277E-08   0.611824E-07   0.138157E-06
  1715   0.327283E+03   0.172864E+02   0.000000E+00  -0.282328E+02   0.123063E-08   0.579800E-07   0.137370E-06
  1716   0.327631E+03   0.171803E+02   0.000000E+00  -0.284475E+02   0.122849E-08   0.548300E-07   0.136574E-06
  1717   0.327983E+03   0.170728E+02   0.000000E+00  -0.286561E+02   0.122635E-08   0.517325E-07   0.135769E-06
  1718   0.328340E+03   0.169645E+02   0.000000E+00  -0.288585E+02   0.122422E-08   0.486873E-07   0.134953E-06
  1719   0.328716E+03   0.168548E+02   0.000000E+00  -0.290537E+02   0.122210E-08   0.456944E-07   0.134129E-06
  1720   0.329111E+03   0.167445E+02   0.000000E+00  -0.292432E+02   0.121997E-08   0.427539E-07   0.133294E-06
  1721   0.329510E+03   0.166334E+02   0.000000E+00  -0.294252E+02   0.121785E-08   0.398657E-07   0.132451E-06
  1722   0.329928E+03   0.165202E+02   0.000000E+00  -0.296011E+02   0.121574E-08   0.370297E-07   0.131599E-06
  1723   0.330349E+03   0.164063E+02   0.000000E+00  -0.297701E+02   0.121363E-08   0.342460E-07   0.130738E-06
  1724   0.330773E+03   0.162925E+02   0.000000E+00  -0.299326E+02   0.121152E-08   0.315145E-07   0.129868E-06
  1725   0.331207E+03   0.161766E+02   0.000000E+00  -0.300879E+02   0.120941E-08   0.288351E-07   0.128990E-06
  1726   0.331652E+03   0.160607E+02   0.000000E+00  -0.302372E+02   0.120731E-08   0.262080E-07   0.128103E-06
  1727   0.332107E+03   0.159435E+02   0.000000E+00  -0.303789E+02   0.120521E-08   0.236329E-07   0.127209E-06
  1728   0.332564E+03   0.158271E+02   0.000000E+00  -0.305143E+02   0.120312E-08   0.211100E-07   0.126305E-06
  1729   0.333038E+03   0.157094E+02   0.000000E+00  -0.306426E+02   0.120103E-08   0.186391E-07   0.125394E-06
  1730   0.333499E+03   0.155902E+02   0.000000E+00  -0.307628E+02   0.119895E-08   0.162203E-07   0.124476E-06
  1731   0.333976E+03   0.154705E+02   0.000000E+00  -0.308778E+02   0.119686E-08   0.138535E-07   0.123549E-06
  1732   0.334455E+03   0.153502E+02   0.000000E+00  -0.309844E+02   0.119479E-08   0.115387E-07   0.122615E-06
  1733   0.334943E+03   0.152300E+02   0.000000E+00  -0.310848E+02   0.119271E-08   0.927591E-08   0.121673E-06
  1734   0.335431E+03   0.151085E+02   0.000000E+00  -0.311780E+02   0.119064E-08   0.706502E-08   0.120725E-06
  1735   0.335920E+03   0.149871E+02   0.000000E+00  -0.312631E+02   0.118857E-08   0.490604E-08   0.119769E-06
  1736   0.336418E+03   0.148644E+02   0.000000E+00  -0.313429E+02   0.118651E-08   0.279895E-08   0.118806E-06
  1737   0.336915E+03   0.147426E+02   0.000000E+00  -0.314144E+02   0.118445E-08   0.743717E-09   0.117836E-06
  1738   0.337413E+03   0.146195E+02   0.000000E+00  -0.314788E+02   0.118239E-08  -0.125969E-08   0.116860E-06
  1739   0.337925E+03   0.144966E+02   0.000000E+00  -0.315368E+02   0.118034E-08  -0.321129E-08   0.115877E-06
  1740   0.338423E+03   0.143731E+02   0.000000E+00  -0.315874E+02   0.117829E-08  -0.511112E-08   0.114888E-06
  1741   0.338942E+03   0.142491E+02   0.000000E+00  -0.316298E+02   0.117624E-08  -0.695919E-08   0.113893E-06
  1742   0.339445E+03   0.141253E+02   0.000000E+00  -0.316667E+02   0.117420E-08  -0.875555E-08   0.112891E-06
  1743   0.339954E+03   0.140010E+02   0.000000E+00  -0.316951E+02   0.117216E-08  -0.105002E-07   0.111884E-06
  1744   0.340463E+03   0.138768E+02   0.000000E+00  -0.317171E+02   0.117013E-08  -0.121932E-07   0.110870E-06
  1745   0.340970E+03   0.137515E+02   0.000000E+00  -0.317317E+02   0.116810E-08  -0.138346E-07   0.109852E-06
  1746   0.341475E+03   0.136270E+02   0.000000E+00  -0.317387E+02   0.116607E-08  -0.154243E-07   0.108827E-06
  1747   0.341986E+03   0.135029E+02   0.000000E+00  -0.317389E+02   0.116405E-08  -0.169625E-07   0.107797E-06
  1748   0.342487E+03   0.133789E+02   0.000000E+00  -0.317319E+02   0.116203E-08  -0.184491E-07   0.106762E-06
  1749   0.342986E+03   0.132538E+02   0.000000E+00  -0.317162E+02   0.116001E-08  -0.198841E-07   0.105722E-06
  1750   0.343482E+03   0.131288E+02   0.000000E+00  -0.316947E+02   0.115799E-08  -0.212677E-07   0.104677E-06
  1751   0.343976E+03   0.130035E+02   0.000000E+00  -0.316663E+02   0.115599E-08  -0.225998E-07   0.103627E-06
  1752   0.344473E+03   0.128776E+02   0.000000E+00  -0.316290E+02   0.115398E-08  -0.238807E-07   0.102573E-06
  1753   0.344967E+03   0.127514E+02   0.000000E+00  -0.315862E+02   0.115198E-08  -0.251106E-07   0.101514E-06
  1754   0.345457E+03   0.126263E+02   0.000000E+00  -0.315358E+02   0.114998E-08  -0.262897E-07   0.100450E-06
  1755   0.345941E+03   0.125021E+02   0.000000E+00  -0.314784E+02   0.114798E-08  -0.274183E-07   0.993824E-07
  1756   0.346428E+03   0.123771E+02   0.000000E+00  -0.314140E+02   0.114599E-08  -0.284966E-07   0.983102E-07
  1757   0.346901E+03   0.122525E+02   0.000000E+00  -0.313434E+02   0.114400E-08  -0.295249E-07   0.972339E-07
  1758   0.347361E+03   0.121281E+02   0.000000E+00  -0.312665E+02   0.114201E-08  -0.305033E-07   0.961536E-07
  1759   0.347829E+03   0.120041E+02   0.000000E+00  -0.311832E+02   0.114003E-08  -0.314322E-07   0.950693E-07
  1760   0.348281E+03   0.118807E+02   0.000000E+00  -0.310928E+02   0.113805E-08  -0.323117E-07   0.939812E-07
  1761   0.348726E+03   0.117576E+02   0.000000E+00  -0.309967E+02   0.113608E-08  -0.331421E-07   0.928895E-07
  1762   0.349163E+03   0.116350E+02   0.000000E+00  -0.308942E+02   0.113411E-08  -0.339236E-07   0.917940E-07
  1763   0.349598E+03   0.115131E+02   0.000000E+00  -0.307852E+02   0.113214E-08  -0.346565E-07   0.906951E-07
  1764   0.350031E+03   0.113919E+02   0.000000E+00  -0.306711E+02   0.113018E-08  -0.353410E-07   0.895928E-07
  1765   0.350440E+03   0.112711E+02   0.000000E+00  -0.305504E+02   0.112822E-08  -0.359773E-07   0.884872E-07
  1766   0.350845E+03   0.111509E+02   0.000000E+00  -0.304247E+02   0.112626E-08  -0.365657E-07   0.873784E-07
  1767   0.351240E+03   0.110313E+02   0.000000E+00  -0.302922E+02   0.112430E-08  -0.371064E-07   0.862665E-07
  1768   0.351623E+03   0.109126E+02   0.000000E+00  -0.301546E+02   0.112235E-08  -0.375997E-07   0.851517E-07
  1769   0.352002E+03   0.107947E+02   0.000000E+00  -0.300125E+02   0.112041E-08  -0.380458E-07   0.840340E-07
  1770   0.352361E+03   0.106774E+02   0.000000E+00  -0.298637E+02   0.111846E-08  -0.384449E-07   0.829136E-07
  1771   0.352714E+03   0.105611E+02   0.000000E+00  -0.297102E+02   0.111652E-08  -0.387972E-07   0.817905E-07
  1772   0.353061E+03   0.104455E+02   0.000000E+00  -0.295522E+02   0.111459E-08  -0.391031E-07   0.806648E-07
  1773   0.353380E+03   0.103309E+02   0.000000E+00  -0.293873E+02   0.111265E-08  -0.393626E-07   0.795367E-07
  1774   0.353698E+03   0.102172E+02   0.000000E+00  -0.292192E+02   0.111072E-08  -0.395762E-07   0.784063E-07
  1775   0.354002E+03   0.101045E+02   0.000000E+00  -0.290457E+02   0.110880E-08  -0.397439E-07   0.772737E-07
  1776   0.354298E+03   0.999270E+01   0.000000E+00  -0.288667E+02   0.110687E-08  -0.398661E-07   0.761389E-07
  1777   0.354563E+03   0.988210E+01   0.000000E+00  -0.286843E+02   0.110495E-08  -0.399430E-07   0.750022E-07
  1778   0.354826E+03   0.977241E+01   0.000000E+00  -0.284964E+02   0.110304E-08  -0.399748E-07   0.738635E-07
  1779   0.355073E+03   0.966392E+01   0.000000E+00  -0.283044E+02   0.110112E-08  -0.399617E-07   0.727230E-07
  1780   0.355309E+03   0.955650E+01   0.000000E+00  -0.281075E+02   0.109921E-08  -0.399041E-07   0.715809E-07
  1781   0.355535E+03   0.945019E+01   0.000000E+00  -0.279064E+02   0.109731E-08  -0.398020E-07   0.704371E-07
  1782   0.355727E+03   0.934511E+01   0.000000E+00  -0.277011E+02   0.109540E-08  -0.396559E-07   0.692919E-07
  1783   0.355915E+03   0.924122E+01   0.000000E+00  -0.274914E+02   0.109350E-08  -0.394658E-07   0.681453E-07
  1784   0.356099E+03   0.913849E+01   0.000000E+00  -0.272768E+02   0.109161E-08  -0.392321E-07   0.669975E-07
  1785   0.356255E+03   0.903710E+01   0.000000E+00  -0.270593E+02   0.108971E-08  -0.389549E-07   0.658485E-07
  1786   0.356398E+03   0.893693E+01   0.000000E+00  -0.268374E+02   0.108782E-08  -0.386346E-07   0.646985E-07
  1787   0.356527E+03   0.883819E+01   0.000000E+00  -0.266111E+02   0.108594E-08  -0.382713E-07   0.635475E-07
  1788   0.356643E+03   0.874067E+01   0.000000E+00  -0.263826E+02   0.108405E-08  -0.378653E-07   0.623956E-07
  1789   0.356736E+03   0.864451E+01   0.000000E+00  -0.261488E+02   0.108217E-08  -0.374168E-07   0.612431E-07
  1790   0.356806E+03   0.854972E+01   0.000000E+00  -0.259120E+02   0.108030E-08  -0.369261E-07   0.600899E-07
  1791   0.356869E+03   0.845629E+01   0.000000E+00  -0.256721E+02   0.107842E-08  -0.363933E-07   0.589362E-07
  1792   0.356915E+03   0.836431E+01   0.000000E+00  -0.254276E+02   0.107655E-08  -0.358188E-07   0.577821E-07
  1793   0.356930E+03   0.827376E+01   0.000000E+00  -0.251800E+02   0.107469E-08  -0.352028E-07   0.566277E-07
  1794   0.356942E+03   0.818459E+01   0.000000E+00  -0.249292E+02   0.107282E-08  -0.345455E-07   0.554731E-07
  1795   0.356937E+03   0.809708E+01   0.000000E+00  -0.246751E+02   0.107096E-08  -0.338471E-07   0.543184E-07
  1796   0.356884E+03   0.801096E+01   0.000000E+00  -0.244171E+02   0.106911E-08  -0.331079E-07   0.531638E-07
  1797   0.356849E+03   0.792626E+01   0.000000E+00  -0.241565E+02   0.106725E-08  -0.323281E-07   0.520093E-07
  1798   0.356780E+03   0.784310E+01   0.000000E+00  -0.238918E+02   0.106540E-08  -0.315080E-07   0.508550E-07
  1799   0.356692E+03   0.776160E+01   0.000000E+00  -0.236244E+02   0.106355E-08  -0.306477E-07   0.497010E-07
  1800   0.356590E+03   0.768165E+01   0.000000E+00  -0.233544E+02   0.106171E-08  -0.297476E-07   0.485475E-07
  1801   0.356476E+03   0.760319E+01   0.000000E+00  -0.230807E+02   0.105987E-08  -0.288079E-07   0.473945E-07
  1802   0.356348E+03   0.752628E+01   0.000000E+00  -0.228045E+02   0.105803E-08  -0.278289E-07   0.462422E-07
  1803   0.356191E+03   0.745102E+01   0.000000E+00  -0.225261E+02   0.105620E-08  -0.268111E-07   0.450906E-07
  1804   0.356005E+03   0.737729E+01   0.000000E+00  -0.222441E+02   0.105437E-08  -0.257548E-07   0.439399E-07
  1805   0.355804E+03   0.730528E+01   0.000000E+00  -0.219602E+02   0.105254E-08  -0.246606E-07   0.427901E-07
  1806   0.355597E+03   0.723494E+01   0.000000E+00  -0.216741E+02   0.105071E-08  -0.235287E-07   0.416414E-07
  1807   0.355359E+03   0.716623E+01   0.000000E+00  -0.213860E+02   0.104889E-08  -0.223595E-07   0.404939E-07
  1808   0.355106E+03   0.709897E+01   0.000000E+00  -0.210959E+02   0.104707E-08  -0.211535E-07   0.393476E-07
  1809   0.354837E+03   0.703326E+01   0.000000E+00  -0.208041E+02   0.104526E-08  -0.199111E-07   0.382026E-07
  1810   0.354552E+03   0.696936E+01   0.000000E+00  -0.205108E+02   0.104344E-08  -0.186327E-07   0.370591E-07
  1811   0.354235E+03   0.690707E+01   0.000000E+00  -0.202160E+02   0.104164E-08  -0.173186E-07   0.359171E-07
  1812   0.353910E+03   0.684652E+01   0.000000E+00  -0.199200E+02   0.103983E-08  -0.159693E-07   0.347768E-07
  1813   0.353568E+03   0.678757E+01   0.000000E+00  -0.196229E+02   0.103803E-08  -0.145851E-07   0.336382E-07
  1814   0.353201E+03   0.673027E+01   0.000000E+00  -0.193248E+02   0.103623E-08  -0.131666E-07   0.325015E-07
  1815   0.352823E+03   0.667465E+01   0.000000E+00  -0.190259E+02   0.103443E-08  -0.117140E-07   0.313667E-07
  1816   0.352428E+03   0.662066E+01   0.000000E+00  -0.187264E+02   0.103264E-08  -0.102277E-07   0.302340E-07
  1817   0.352007E+03   0.656835E+01   0.000000E+00  -0.184262E+02   0.103085E-08  -0.870824E-08   0.291034E-07
  1818   0.351568E+03   0.651774E+01   0.000000E+00  -0.181256E+02   0.102906E-08  -0.715593E-08   0.279751E-07
  1819   0.351095E+03   0.646894E+01   0.000000E+00  -0.178248E+02   0.102727E-08  -0.557119E-08   0.268491E-07
  1820   0.350626E+03   0.642162E+01   0.000000E+00  -0.175238E+02   0.102549E-08  -0.395443E-08   0.257255E-07
  1821   0.350144E+03   0.637610E+01   0.000000E+00  -0.172228E+02   0.102372E-08  -0.230603E-08   0.246045E-07
  1822   0.349635E+03   0.633220E+01   0.000000E+00  -0.169220E+02   0.102194E-08  -0.626402E-09   0.234861E-07
  1823   0.349136E+03   0.629009E+01   0.000000E+00  -0.166213E+02   0.102017E-08   0.108406E-08   0.223705E-07
  1824   0.348594E+03   0.624937E+01   0.000000E+00  -0.163210E+02   0.101840E-08   0.282494E-08   0.212577E-07
  1825   0.348039E+03   0.621029E+01   0.000000E+00  -0.160212E+02   0.101663E-08   0.459586E-08   0.201479E-07
  1826   0.347463E+03   0.617370E+01   0.000000E+00  -0.157220E+02   0.101487E-08   0.639640E-08   0.190411E-07
  1827   0.346881E+03   0.613845E+01   0.000000E+00  -0.154234E+02   0.101311E-08   0.822617E-08   0.179374E-07
  1828   0.346270E+03   0.610479E+01   0.000000E+00  -0.151257E+02   0.101136E-08   0.100848E-07   0.168370E-07
  1829   0.345644E+03   0.607202E+01   0.000000E+00  -0.148289E+02   0.100960E-08   0.119718E-07   0.157399E-07
  1830   0.345004E+03   0.604239E+01   0.000000E+00  -0.145331E+02   0.100785E-08   0.138869E-07   0.146463E-07
