#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1176   0.116158E+04  -0.380939E+02  -0.407029E-06  -0.380939E+02   0.115022E+02   0.119858E-06  -0.407029E-06   0.119858E-06   0.320496E-08
  1177   0.116066E+04  -0.371391E+02  -0.403091E-06  -0.371391E+02   0.114316E+02   0.115243E-06  -0.403091E-06   0.115243E-06   0.319881E-08
  1178   0.115958E+04  -0.361846E+02  -0.399002E-06  -0.361846E+02   0.113645E+02   0.110636E-06  -0.399002E-06   0.110636E-06   0.319268E-08
  1179   0.115855E+04  -0.352309E+02  -0.394764E-06  -0.352309E+02   0.113041E+02   0.106037E-06  -0.394764E-06   0.106037E-06   0.318656E-08
  1180   0.115735E+04  -0.342781E+02  -0.390379E-06  -0.342781E+02   0.112481E+02   0.101448E-06  -0.390379E-06   0.101448E-06   0.318046E-08
  1181   0.115612E+04  -0.333268E+02  -0.385848E-06  -0.333268E+02   0.111958E+02   0.968681E-07  -0.385848E-06   0.968681E-07   0.317437E-08
  1182   0.115473E+04  -0.323774E+02  -0.381173E-06  -0.323774E+02   0.111489E+02   0.922986E-07  -0.381173E-06   0.922986E-07   0.316830E-08
  1183   0.115330E+04  -0.314301E+02  -0.376356E-06  -0.314301E+02   0.111067E+02   0.877399E-07  -0.376356E-06   0.877399E-07   0.316224E-08
  1184   0.115177E+04  -0.304853E+02  -0.371398E-06  -0.304853E+02   0.110686E+02   0.831926E-07  -0.371398E-06   0.831926E-07   0.315619E-08
  1185   0.115022E+04  -0.295433E+02  -0.366300E-06  -0.295433E+02   0.110367E+02   0.786573E-07  -0.366300E-06   0.786573E-07   0.315016E-08
  1186   0.114855E+04  -0.286046E+02  -0.361066E-06  -0.286046E+02   0.110090E+02   0.741344E-07  -0.361066E-06   0.741344E-07   0.314414E-08
  1187   0.114686E+04  -0.276694E+02  -0.355695E-06  -0.276694E+02   0.109863E+02   0.696246E-07  -0.355695E-06   0.696246E-07   0.313813E-08
  1188   0.114506E+04  -0.267382E+02  -0.350191E-06  -0.267382E+02   0.109679E+02   0.651284E-07  -0.350191E-06   0.651284E-07   0.313214E-08
  1189   0.114315E+04  -0.258110E+02  -0.344554E-06  -0.258110E+02   0.109546E+02   0.606464E-07  -0.344554E-06   0.606464E-07   0.312617E-08
  1190   0.114121E+04  -0.248884E+02  -0.338786E-06  -0.248884E+02   0.109458E+02   0.561791E-07  -0.338786E-06   0.561791E-07   0.312021E-08
  1191   0.113915E+04  -0.239704E+02  -0.332889E-06  -0.239704E+02   0.109423E+02   0.517271E-07  -0.332889E-06   0.517271E-07   0.311426E-08
  1192   0.113706E+04  -0.230575E+02  -0.326865E-06  -0.230575E+02   0.109435E+02   0.472910E-07  -0.326865E-06   0.472910E-07   0.310832E-08
  1193   0.113485E+04  -0.221498E+02  -0.320715E-06  -0.221498E+02   0.109493E+02   0.428713E-07  -0.320715E-06   0.428713E-07   0.310240E-08
  1194   0.113261E+04  -0.212475E+02  -0.314441E-06  -0.212475E+02   0.109599E+02   0.384686E-07  -0.314441E-06   0.384686E-07   0.309650E-08
  1195   0.113032E+04  -0.203510E+02  -0.308044E-06  -0.203510E+02   0.109753E+02   0.340834E-07  -0.308044E-06   0.340834E-07   0.309060E-08
  1196   0.112784E+04  -0.194609E+02  -0.301527E-06  -0.194609E+02   0.109964E+02   0.297164E-07  -0.301527E-06   0.297164E-07   0.308472E-08
  1197   0.112539E+04  -0.185769E+02  -0.294890E-06  -0.185769E+02   0.110210E+02   0.253680E-07  -0.294890E-06   0.253680E-07   0.307886E-08
  1198   0.112282E+04  -0.177006E+02  -0.288136E-06  -0.177006E+02   0.110507E+02   0.210388E-07  -0.288136E-06   0.210388E-07   0.307300E-08
  1199   0.112020E+04  -0.168297E+02  -0.281266E-06  -0.168297E+02   0.110848E+02   0.167294E-07  -0.281266E-06   0.167294E-07   0.306716E-08
  1200   0.111746E+04  -0.159661E+02  -0.274282E-06  -0.159661E+02   0.111242E+02   0.124404E-07  -0.274282E-06   0.124404E-07   0.306134E-08
  1201   0.111475E+04  -0.151105E+02  -0.267186E-06  -0.151105E+02   0.111673E+02   0.817218E-08  -0.267186E-06   0.817218E-08   0.305553E-08
  1202   0.111183E+04  -0.142617E+02  -0.259977E-06  -0.142617E+02   0.112166E+02   0.392507E-08  -0.259977E-06   0.392507E-08   0.304973E-08
  1203   0.110894E+04  -0.134216E+02  -0.252658E-06  -0.134216E+02   0.112697E+02  -0.300775E-09  -0.252658E-06  -0.300775E-09   0.304394E-08
  1204   0.110593E+04  -0.125896E+02  -0.245228E-06  -0.125896E+02   0.113274E+02  -0.450517E-08  -0.245228E-06  -0.450517E-08   0.303817E-08
  1205   0.110287E+04  -0.117668E+02  -0.237688E-06  -0.117668E+02   0.113884E+02  -0.868792E-08  -0.237688E-06  -0.868792E-08   0.303241E-08
  1206   0.109976E+04  -0.109528E+02  -0.230038E-06  -0.109528E+02   0.114547E+02  -0.128489E-07  -0.230038E-06  -0.128489E-07   0.302667E-08
  1207   0.109667E+04  -0.101494E+02  -0.222280E-06  -0.101494E+02   0.115251E+02  -0.169878E-07  -0.222280E-06  -0.169878E-07   0.302094E-08
  1208   0.109345E+04  -0.935455E+01  -0.214414E-06  -0.935455E+01   0.116003E+02  -0.211046E-07  -0.214414E-06  -0.211046E-07   0.301522E-08
  1209   0.109011E+04  -0.857013E+01  -0.206440E-06  -0.857013E+01   0.116788E+02  -0.251990E-07  -0.206440E-06  -0.251990E-07   0.300951E-08
  1210   0.108679E+04  -0.779715E+01  -0.198360E-06  -0.779715E+01   0.117614E+02  -0.292709E-07  -0.198360E-06  -0.292709E-07   0.300382E-08
  1211   0.108335E+04  -0.703518E+01  -0.190173E-06  -0.703518E+01   0.118488E+02  -0.333200E-07  -0.190173E-06  -0.333200E-07   0.299814E-08
  1212   0.107993E+04  -0.628376E+01  -0.181881E-06  -0.628376E+01   0.119396E+02  -0.373463E-07  -0.181881E-06  -0.373463E-07   0.299247E-08
  1213   0.107638E+04  -0.554319E+01  -0.173484E-06  -0.554319E+01   0.120339E+02  -0.413495E-07  -0.173484E-06  -0.413495E-07   0.298682E-08
  1214   0.107286E+04  -0.481527E+01  -0.164982E-06  -0.481527E+01   0.121331E+02  -0.453294E-07  -0.164982E-06  -0.453294E-07   0.298118E-08
  1215   0.106928E+04  -0.409953E+01  -0.156377E-06  -0.409953E+01   0.122350E+02  -0.492859E-07  -0.156377E-06  -0.492859E-07   0.297555E-08
  1216   0.106565E+04  -0.339629E+01  -0.147669E-06  -0.339629E+01   0.123413E+02  -0.532187E-07  -0.147669E-06  -0.532187E-07   0.296994E-08
  1217   0.106182E+04  -0.270509E+01  -0.138858E-06  -0.270509E+01   0.124510E+02  -0.571277E-07  -0.138858E-06  -0.571277E-07   0.296434E-08
  1218   0.105809E+04  -0.202772E+01  -0.129946E-06  -0.202772E+01   0.125651E+02  -0.610128E-07  -0.129946E-06  -0.610128E-07   0.295875E-08
  1219   0.105422E+04  -0.136226E+01  -0.120932E-06  -0.136226E+01   0.126813E+02  -0.648736E-07  -0.120932E-06  -0.648736E-07   0.295317E-08
  1220   0.105038E+04  -0.711215E+00  -0.111818E-06  -0.711215E+00   0.128012E+02  -0.687102E-07  -0.111818E-06  -0.687102E-07   0.294761E-08
  1221   0.104649E+04  -0.734126E-01  -0.102605E-06  -0.734126E-01   0.129240E+02  -0.725221E-07  -0.102605E-06  -0.725221E-07   0.294206E-08
  1222   0.104254E+04   0.549367E+00  -0.932913E-07   0.549367E+00   0.130512E+02  -0.763094E-07  -0.932913E-07  -0.763094E-07   0.293652E-08
  1223   0.103854E+04   0.115980E+01  -0.838794E-07   0.115980E+01   0.131815E+02  -0.800718E-07  -0.838794E-07  -0.800718E-07   0.293099E-08
  1224   0.103448E+04   0.175387E+01  -0.743696E-07   0.175387E+01   0.133132E+02  -0.838091E-07  -0.743696E-07  -0.838091E-07   0.292548E-08
  1225   0.103044E+04   0.233350E+01  -0.647623E-07   0.233350E+01   0.134495E+02  -0.875211E-07  -0.647623E-07  -0.875211E-07   0.291998E-08
  1226   0.102635E+04   0.289915E+01  -0.550583E-07   0.289915E+01   0.135881E+02  -0.912077E-07  -0.550583E-07  -0.912077E-07   0.291449E-08
  1227   0.102228E+04   0.344903E+01  -0.452581E-07   0.344903E+01   0.137299E+02  -0.948687E-07  -0.452581E-07  -0.948687E-07   0.290902E-08
  1228   0.101808E+04   0.398433E+01  -0.353625E-07   0.398433E+01   0.138747E+02  -0.985039E-07  -0.353625E-07  -0.985039E-07   0.290356E-08
  1229   0.101390E+04   0.450326E+01  -0.253719E-07   0.450326E+01   0.140220E+02  -0.102113E-06  -0.253719E-07  -0.102113E-06   0.289811E-08
  1230   0.100951E+04   0.500776E+01  -0.152872E-07   0.500776E+01   0.141717E+02  -0.105696E-06  -0.152872E-07  -0.105696E-06   0.289267E-08
  1231   0.100522E+04   0.549603E+01  -0.510875E-08   0.549603E+01   0.143247E+02  -0.109253E-06  -0.510875E-08  -0.109253E-06   0.288724E-08
  1232   0.100087E+04   0.596928E+01   0.516264E-08   0.596928E+01   0.144794E+02  -0.112783E-06   0.516264E-08  -0.112783E-06   0.288183E-08
  1233   0.996611E+03   0.642496E+01   0.155264E-07   0.642496E+01   0.146382E+02  -0.116286E-06   0.155264E-07  -0.116286E-06   0.287643E-08
  1234   0.992223E+03   0.686576E+01   0.259819E-07   0.686576E+01   0.147981E+02  -0.119763E-06   0.259819E-07  -0.119763E-06   0.287104E-08
  1235   0.988077E+03   0.728989E+01   0.365285E-07   0.728989E+01   0.149612E+02  -0.123212E-06   0.365285E-07  -0.123212E-06   0.286567E-08
  1236   0.983725E+03   0.769780E+01   0.471655E-07   0.769780E+01   0.151256E+02  -0.126635E-06   0.471655E-07  -0.126635E-06   0.286030E-08
  1237   0.979317E+03   0.808844E+01   0.578925E-07   0.808844E+01   0.152926E+02  -0.130029E-06   0.578925E-07  -0.130029E-06   0.285495E-08
  1238   0.974926E+03   0.846225E+01   0.687086E-07   0.846225E+01   0.154623E+02  -0.133397E-06   0.687086E-07  -0.133397E-06   0.284961E-08
  1239   0.970477E+03   0.881895E+01   0.796133E-07   0.881895E+01   0.156332E+02  -0.136736E-06   0.796133E-07  -0.136736E-06   0.284428E-08
  1240   0.965971E+03   0.915972E+01   0.906060E-07   0.915972E+01   0.158069E+02  -0.140047E-06   0.906060E-07  -0.140047E-06   0.283897E-08
  1241   0.961556E+03   0.948278E+01   0.101686E-06   0.948278E+01   0.159818E+02  -0.143331E-06   0.101686E-06  -0.143331E-06   0.283367E-08
  1242   0.957008E+03   0.979004E+01   0.112853E-06   0.979004E+01   0.161604E+02  -0.146586E-06   0.112853E-06  -0.146586E-06   0.282837E-08
  1243   0.952477E+03   0.100780E+02   0.124106E-06   0.100780E+02   0.163388E+02  -0.149812E-06   0.124106E-06  -0.149812E-06   0.282310E-08
  1244   0.947962E+03   0.103502E+02   0.135444E-06   0.103502E+02   0.165208E+02  -0.153010E-06   0.135444E-06  -0.153010E-06   0.281783E-08
  1245   0.943463E+03   0.106047E+02   0.146867E-06   0.106047E+02   0.167042E+02  -0.156178E-06   0.146867E-06  -0.156178E-06   0.281257E-08
  1246   0.938904E+03   0.108429E+02   0.158374E-06   0.108429E+02   0.168883E+02  -0.159318E-06   0.158374E-06  -0.159318E-06   0.280733E-08
  1247   0.934287E+03   0.110629E+02   0.169965E-06   0.110629E+02   0.170746E+02  -0.162429E-06   0.169965E-06  -0.162429E-06   0.280210E-08
  1248   0.929685E+03   0.112651E+02   0.181639E-06   0.112651E+02   0.172625E+02  -0.165510E-06   0.181639E-06  -0.165510E-06   0.279688E-08
  1249   0.925098E+03   0.114501E+02   0.193395E-06   0.114501E+02   0.174533E+02  -0.168561E-06   0.193395E-06  -0.168561E-06   0.279167E-08
  1250   0.920526E+03   0.116175E+02   0.205233E-06   0.116175E+02   0.176443E+02  -0.171583E-06   0.205233E-06  -0.171583E-06   0.278647E-08
  1251   0.915894E+03   0.117671E+02   0.217151E-06   0.117671E+02   0.178360E+02  -0.174574E-06   0.217151E-06  -0.174574E-06   0.278128E-08
  1252   0.911352E+03   0.118989E+02   0.229148E-06   0.118989E+02   0.180308E+02  -0.177536E-06   0.229148E-06  -0.177536E-06   0.277611E-08
  1253   0.906678E+03   0.120133E+02   0.241218E-06   0.120133E+02   0.182257E+02  -0.180467E-06   0.241218E-06  -0.180467E-06   0.277095E-08
  1254   0.902021E+03   0.121104E+02   0.253360E-06   0.121104E+02   0.184212E+02  -0.183368E-06   0.253360E-06  -0.183368E-06   0.276580E-08
  1255   0.897382E+03   0.121899E+02   0.265570E-06   0.121899E+02   0.186189E+02  -0.186238E-06   0.265570E-06  -0.186238E-06   0.276066E-08
  1256   0.892836E+03   0.122522E+02   0.277845E-06   0.122522E+02   0.188166E+02  -0.189078E-06   0.277845E-06  -0.189078E-06   0.275553E-08
  1257   0.888236E+03   0.122974E+02   0.290181E-06   0.122974E+02   0.190155E+02  -0.191886E-06   0.290181E-06  -0.191886E-06   0.275042E-08
  1258   0.883583E+03   0.123254E+02   0.302575E-06   0.123254E+02   0.192143E+02  -0.194664E-06   0.302575E-06  -0.194664E-06   0.274531E-08
  1259   0.878951E+03   0.123364E+02   0.315024E-06   0.123364E+02   0.194144E+02  -0.197410E-06   0.315024E-06  -0.197410E-06   0.274022E-08
  1260   0.874343E+03   0.123306E+02   0.327525E-06   0.123306E+02   0.196142E+02  -0.200125E-06   0.327525E-06  -0.200125E-06   0.273514E-08
  1261   0.869757E+03   0.123080E+02   0.340074E-06   0.123080E+02   0.198152E+02  -0.202808E-06   0.340074E-06  -0.202808E-06   0.273007E-08
  1262   0.865196E+03   0.122689E+02   0.352668E-06   0.122689E+02   0.200165E+02  -0.205460E-06   0.352668E-06  -0.205460E-06   0.272501E-08
  1263   0.860661E+03   0.122130E+02   0.365304E-06   0.122130E+02   0.202175E+02  -0.208079E-06   0.365304E-06  -0.208079E-06   0.271996E-08
  1264   0.856077E+03   0.121404E+02   0.377978E-06   0.121404E+02   0.204188E+02  -0.210667E-06   0.377978E-06  -0.210667E-06   0.271492E-08
  1265   0.851595E+03   0.120516E+02   0.390688E-06   0.120516E+02   0.206197E+02  -0.213222E-06   0.390688E-06  -0.213222E-06   0.270990E-08
  1266   0.847067E+03   0.119466E+02   0.403429E-06   0.119466E+02   0.208207E+02  -0.215746E-06   0.403429E-06  -0.215746E-06   0.270488E-08
  1267   0.842567E+03   0.118253E+02   0.416199E-06   0.118253E+02   0.210205E+02  -0.218236E-06   0.416199E-06  -0.218236E-06   0.269988E-08
  1268   0.838105E+03   0.116879E+02   0.428995E-06   0.116879E+02   0.212219E+02  -0.220694E-06   0.428995E-06  -0.220694E-06   0.269489E-08
  1269   0.833681E+03   0.115350E+02   0.441813E-06   0.115350E+02   0.214205E+02  -0.223119E-06   0.441813E-06  -0.223119E-06   0.268990E-08
  1270   0.829259E+03   0.113655E+02   0.454650E-06   0.113655E+02   0.216191E+02  -0.225512E-06   0.454650E-06  -0.225512E-06   0.268493E-08
  1271   0.824878E+03   0.111807E+02   0.467502E-06   0.111807E+02   0.218177E+02  -0.227871E-06   0.467502E-06  -0.227871E-06   0.267998E-08
  1272   0.820507E+03   0.109805E+02   0.480367E-06   0.109805E+02   0.220156E+02  -0.230197E-06   0.480367E-06  -0.230197E-06   0.267503E-08
  1273   0.816149E+03   0.107647E+02   0.493241E-06   0.107647E+02   0.222120E+02  -0.232489E-06   0.493241E-06  -0.232489E-06   0.267009E-08
  1274   0.811833E+03   0.105338E+02   0.506120E-06   0.105338E+02   0.224068E+02  -0.234748E-06   0.506120E-06  -0.234748E-06   0.266516E-08
  1275   0.807546E+03   0.102884E+02   0.519003E-06   0.102884E+02   0.226014E+02  -0.236973E-06   0.519003E-06  -0.236973E-06   0.266025E-08
  1276   0.803281E+03   0.100274E+02   0.531884E-06   0.100274E+02   0.227951E+02  -0.239164E-06   0.531884E-06  -0.239164E-06   0.265534E-08
  1277   0.799054E+03   0.975227E+01   0.544761E-06   0.975227E+01   0.229879E+02  -0.241321E-06   0.544761E-06  -0.241321E-06   0.265045E-08
  1278   0.794859E+03   0.946193E+01   0.557632E-06   0.946193E+01   0.231789E+02  -0.243443E-06   0.557632E-06  -0.243443E-06   0.264557E-08
  1279   0.790703E+03   0.915768E+01   0.570491E-06   0.915768E+01   0.233681E+02  -0.245532E-06   0.570491E-06  -0.245532E-06   0.264070E-08
  1280   0.786589E+03   0.883785E+01   0.583337E-06   0.883785E+01   0.235570E+02  -0.247586E-06   0.583337E-06  -0.247586E-06   0.263583E-08
  1281   0.782508E+03   0.850518E+01   0.596165E-06   0.850518E+01   0.237440E+02  -0.249605E-06   0.596165E-06  -0.249605E-06   0.263098E-08
  1282   0.778470E+03   0.815799E+01   0.608974E-06   0.815799E+01   0.239291E+02  -0.251589E-06   0.608974E-06  -0.251589E-06   0.262614E-08
  1283   0.774468E+03   0.779681E+01   0.621758E-06   0.779681E+01   0.241130E+02  -0.253538E-06   0.621758E-06  -0.253538E-06   0.262131E-08
  1284   0.770511E+03   0.742144E+01   0.634516E-06   0.742144E+01   0.242949E+02  -0.255452E-06   0.634516E-06  -0.255452E-06   0.261650E-08
  1285   0.766583E+03   0.703314E+01   0.647243E-06   0.703314E+01   0.244756E+02  -0.257331E-06   0.647243E-06  -0.257331E-06   0.261169E-08
  1286   0.762702E+03   0.663097E+01   0.659937E-06   0.663097E+01   0.246534E+02  -0.259174E-06   0.659937E-06  -0.259174E-06   0.260689E-08
  1287   0.758868E+03   0.621621E+01   0.672595E-06   0.621621E+01   0.248298E+02  -0.260982E-06   0.672595E-06  -0.260982E-06   0.260210E-08
  1288   0.755082E+03   0.578716E+01   0.685212E-06   0.578716E+01   0.250041E+02  -0.262753E-06   0.685212E-06  -0.262753E-06   0.259733E-08
  1289   0.751337E+03   0.534658E+01   0.697786E-06   0.534658E+01   0.251769E+02  -0.264489E-06   0.697786E-06  -0.264489E-06   0.259256E-08
  1290   0.747635E+03   0.489205E+01   0.710313E-06   0.489205E+01   0.253468E+02  -0.266189E-06   0.710313E-06  -0.266189E-06   0.258780E-08
  1291   0.743983E+03   0.442483E+01   0.722791E-06   0.442483E+01   0.255151E+02  -0.267852E-06   0.722791E-06  -0.267852E-06   0.258306E-08
  1292   0.740375E+03   0.394471E+01   0.735216E-06   0.394471E+01   0.256796E+02  -0.269479E-06   0.735216E-06  -0.269479E-06   0.257832E-08
  1293   0.736813E+03   0.345150E+01   0.747584E-06   0.345150E+01   0.258440E+02  -0.271069E-06   0.747584E-06  -0.271069E-06   0.257360E-08
  1294   0.733311E+03   0.294869E+01   0.759892E-06   0.294869E+01   0.260052E+02  -0.272623E-06   0.759892E-06  -0.272623E-06   0.256888E-08
  1295   0.729848E+03   0.243162E+01   0.772138E-06   0.243162E+01   0.261640E+02  -0.274139E-06   0.772138E-06  -0.274139E-06   0.256418E-08
  1296   0.726434E+03   0.190455E+01   0.784317E-06   0.190455E+01   0.263210E+02  -0.275619E-06   0.784317E-06  -0.275619E-06   0.255948E-08
  1297   0.723075E+03   0.136428E+01   0.796427E-06   0.136428E+01   0.264756E+02  -0.277061E-06   0.796427E-06  -0.277061E-06   0.255480E-08
  1298   0.719766E+03   0.812834E+00   0.808465E-06   0.812834E+00   0.266275E+02  -0.278466E-06   0.808465E-06  -0.278466E-06   0.255013E-08
  1299   0.716500E+03   0.249272E+00   0.820426E-06   0.249272E+00   0.267769E+02  -0.279834E-06   0.820426E-06  -0.279834E-06   0.254546E-08
  1300   0.713300E+03  -0.325135E+00   0.832308E-06  -0.325135E+00   0.269228E+02  -0.281163E-06   0.832308E-06  -0.281163E-06   0.254081E-08
  1301   0.710152E+03  -0.910549E+00   0.844108E-06  -0.910549E+00   0.270676E+02  -0.282455E-06   0.844108E-06  -0.282455E-06   0.253616E-08
  1302   0.707051E+03  -0.150621E+01   0.855827E-06  -0.150621E+01   0.272089E+02  -0.283709E-06   0.855827E-06  -0.283709E-06   0.253153E-08
  1303   0.704004E+03  -0.211356E+01   0.867465E-06  -0.211356E+01   0.273473E+02  -0.284926E-06   0.867465E-06  -0.284926E-06   0.252691E-08
  1304   0.701012E+03  -0.273029E+01   0.879023E-06  -0.273029E+01   0.274836E+02  -0.286105E-06   0.879023E-06  -0.286105E-06   0.252229E-08
  1305   0.698077E+03  -0.335784E+01   0.890502E-06  -0.335784E+01   0.276161E+02  -0.287247E-06   0.890502E-06  -0.287247E-06   0.251769E-08
  1306   0.695184E+03  -0.399317E+01   0.901904E-06  -0.399317E+01   0.277471E+02  -0.288353E-06   0.901904E-06  -0.288353E-06   0.251310E-08
  1307   0.692365E+03  -0.463697E+01   0.913228E-06  -0.463697E+01   0.278743E+02  -0.289421E-06   0.913228E-06  -0.289421E-06   0.250851E-08
  1308   0.689598E+03  -0.529141E+01   0.924477E-06  -0.529141E+01   0.279983E+02  -0.290452E-06   0.924477E-06  -0.290452E-06   0.250394E-08
  1309   0.686878E+03  -0.595198E+01   0.935651E-06  -0.595198E+01   0.281182E+02  -0.291448E-06   0.935651E-06  -0.291448E-06   0.249937E-08
  1310   0.684226E+03  -0.662157E+01   0.946750E-06  -0.662157E+01   0.282364E+02  -0.292406E-06   0.946750E-06  -0.292406E-06   0.249482E-08
  1311   0.681623E+03  -0.729792E+01   0.957776E-06  -0.729792E+01   0.283512E+02  -0.293329E-06   0.957776E-06  -0.293329E-06   0.249027E-08
  1312   0.679106E+03  -0.798095E+01   0.968731E-06  -0.798095E+01   0.284632E+02  -0.294216E-06   0.968731E-06  -0.294216E-06   0.248574E-08
  1313   0.676624E+03  -0.867135E+01   0.979613E-06  -0.867135E+01   0.285710E+02  -0.295067E-06   0.979613E-06  -0.295067E-06   0.248121E-08
  1314   0.674209E+03  -0.936684E+01   0.990426E-06  -0.936684E+01   0.286759E+02  -0.295882E-06   0.990426E-06  -0.295882E-06   0.247670E-08
  1315   0.671846E+03  -0.100688E+02   0.100117E-05  -0.100688E+02   0.287779E+02  -0.296662E-06   0.100117E-05  -0.296662E-06   0.247219E-08
